time,port_target_error_x_mm,port_target_error_y_mm,port_target_error_z_mm,plug_tip_error_x_mm,plug_tip_error_y_mm,plug_tip_error_z_mm,port_marker_camera_count,plug_marker_camera_count
4.400000000000000022e-01,-1.179799012409749048e-01,1.010500978739059530e+00,2.205349436243952965e-01,-8.001544243555480662e-01,7.984179297863547298e-01,2.540369510404261177e-01,3.000000000000000000e+00,2.000000000000000000e+00
4.500000000000000111e-01,6.688253543281341695e-02,-5.209191918267297439e-01,1.297516854522173801e+00,1.457231635650202417e+00,-6.644272233691794760e-01,8.985667399880048478e-01,3.000000000000000000e+00,2.000000000000000000e+00
4.600000000000000200e-01,-3.562188759615309008e-01,-5.239572712700812929e-02,-1.504311546303482849e+00,-1.186955646272636056e-01,3.541094479235229464e-01,-5.851921550379390879e-01,3.000000000000000000e+00,2.000000000000000000e+00
4.700000000000000289e-01,5.751330462697157309e-03,1.340482524259112296e-03,4.038948733403602276e-01,2.927370470834078642e-01,1.077524766565640668e-01,4.648436274025113946e-01,3.000000000000000000e+00,2.000000000000000000e+00
4.799999999999999822e-01,2.858523517957761717e-01,-8.051309121094862853e-01,-1.513842899580897239e-02,1.116900966460776523e-02,-2.860647401140559154e-01,1.353536378674302654e-01,3.000000000000000000e+00,2.000000000000000000e+00
4.899999999999999911e-01,1.143607531446377834e+00,-3.545609584157949357e-01,-1.309207154642666460e+00,1.275360254983648467e+00,1.829291453418757651e+00,5.531384789567717064e-01,3.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e-01,-3.749255751652191826e-01,8.819140360125099498e-01,7.996835665511348168e-01,6.307483237729949455e-01,-1.173163105442631693e+00,2.163325820415451517e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.100000000000000089e-01,6.291776698588713579e-02,3.583515169496287456e-01,-4.500180825750543789e-01,1.022979888403691140e+00,5.292550985941391062e-02,-1.139474525936989835e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.200000000000000178e-01,9.875490190985464212e-01,5.906652481672547417e-01,1.327247937891073981e+00,-4.729315967259006825e-01,1.756991149063358293e-01,4.358290033001921415e-01,3.000000000000000000e+00,2.000000000000000000e+00
5.300000000000000266e-01,-3.592778090358988985e-01,-5.475193842526815402e-01,-1.190255545923668556e+00,-1.147549612836890054e+00,7.329524131365894313e-01,-2.498417719063450448e-01,3.000000000000000000e+00,2.000000000000000000e+00
5.400000000000000355e-01,1.069883879795813231e-01,6.860311518192552249e-01,-5.132449291184171258e-01,4.647355931482466396e-01,5.385068060575481930e-01,-9.877402315133787525e-01,3.000000000000000000e+00,2.000000000000000000e+00
5.500000000000000444e-01,-2.962740841442046413e-01,3.058657195298408737e-02,-1.925566939107170583e-01,8.251624738514484747e-02,-8.758474132891658215e-02,1.421720732847631119e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.600000000000000533e-01,-6.754823375689222864e-01,5.578393505545342634e-01,-5.900938102485486780e-01,1.725693667394806452e+00,3.421134284914972845e-01,-1.088873917704957783e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.700000000000000622e-01,-3.806482356058099592e-01,-6.863393038062381990e-01,1.581208197709571550e-03,1.312906332323893199e-01,2.664749937163479743e-01,-4.055789150108068952e-01,3.000000000000000000e+00,2.000000000000000000e+00
5.799999999999999600e-01,3.147305646590964345e-01,-9.410427314255342957e-01,3.162453029924572334e-01,8.678767695398659221e-01,-7.262764898871010288e-01,-1.422053234363396257e-01,3.000000000000000000e+00,2.000000000000000000e+00
5.899999999999999689e-01,8.476973410397048436e-02,-5.528471907450538403e-01,1.133241125179651476e-01,-1.407619359337475284e+00,7.706304539220609762e-01,1.896480528484123518e+00,3.000000000000000000e+00,2.000000000000000000e+00
5.999999999999999778e-01,-2.006588848869617081e-01,-2.387770752627083048e-01,2.282959738553191897e-01,-7.020974934492663078e-01,6.901672691919102931e-01,-5.385862576257061107e-02,3.000000000000000000e+00,2.000000000000000000e+00
6.099999999999999867e-01,2.470885552429136212e-01,-1.431538346613248081e+00,-7.359155077799606204e-01,1.041780008603970797e+00,-1.054491120293099549e-01,-9.605711084003099032e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.199999999999999956e-01,4.715665613801156564e-02,-8.691658857719608555e-01,5.570721313095106098e-01,2.363790729659476231e-01,9.325423469377369656e-01,-1.635308712542027365e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.300000000000000044e-01,-6.944640913880556488e-01,-4.834633565609092187e-01,7.669937005294613641e-03,-6.812151223810070100e-01,-2.925400242013154184e-01,1.957357195667697169e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000133e-01,3.950392905384819686e-01,-7.725854279193589136e-01,-2.421519189576004649e-01,5.666287844089124004e-01,1.930962629249077800e-01,3.917617267585882246e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000222e-01,2.494214662085297851e-01,-1.133318678551709091e-01,1.287865325477643985e+00,6.279509478893108287e-02,-9.802166159252334587e-01,5.191289994513903494e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.600000000000000311e-01,-5.204080065661642607e-01,-4.008430984507316275e-01,4.541316182775645416e-01,6.878341881370597655e-01,-4.812137797740034806e-01,-6.751214275764194639e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000400e-01,-1.136242356797836806e+00,4.606645766690453669e-01,-1.455204671865217847e-01,-1.685760490761079033e-01,-3.587730911052688931e-01,-2.836417371311350522e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.800000000000000488e-01,1.948324879168239487e-02,1.570453441485097912e-01,-3.235614624585991805e-01,-2.686559163078694468e-02,-9.377061001133446538e-01,2.939681274757299789e-01,3.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000577e-01,-1.358091517509180113e-01,-1.561173001688453965e-01,6.359140037528465683e-01,1.116226363175820691e+00,2.845776619654349915e-01,-9.315215914800223374e-01,3.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000666e-01,2.154612957565721354e-01,-2.508857567452560389e-01,4.071144768521550716e-01,5.112814517347075149e-01,-7.020804587601903179e-01,-1.118929855398631545e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e-01,-1.415882347078484260e-01,6.306654316795556880e-01,4.650405967765447457e-02,-2.838618932970993214e-02,-1.042364226441938602e+00,-7.030939694574467325e-01,3.000000000000000000e+00,2.000000000000000000e+00
7.199999999999999734e-01,5.711421446217834763e-01,-4.403501181864388769e-01,-3.321607097374057460e-01,4.050257108981214493e-02,1.725856630653277435e-01,-1.002798115125713707e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.299999999999999822e-01,-5.535904089015442064e-01,-1.896617758954666222e-01,2.445058003565092619e-01,1.931521671931779593e-01,1.658248718949817402e-02,-3.298661168196215243e-01,3.000000000000000000e+00,2.000000000000000000e+00
7.399999999999999911e-01,-1.739191493360520147e-01,2.755345982786150394e-01,-3.387823498194331151e-01,-7.221290713779193737e-01,2.043528301314823103e-01,7.920378586949716748e-01,3.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e-01,1.353201667770170813e-01,-9.747249838232829866e-01,-6.842499969305082530e-01,5.023429988305905258e-01,-1.244718938437916478e-01,-1.183438906184441919e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.600000000000000089e-01,1.636094528215212396e+00,8.070244616527055825e-01,5.083134728806060210e-01,4.444465114059048538e-01,-3.564459728149227402e-01,-7.388049798394691337e-01,3.000000000000000000e+00,2.000000000000000000e+00
7.700000000000000178e-01,3.214263734625244506e-01,-2.075084309933195037e-01,-6.115378216253741783e-02,2.813479316574052369e-01,3.566412962033305156e-01,-1.490589528087116200e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.800000000000000266e-01,1.161576553181803417e-01,-7.977396559668559206e-01,1.092221262664616610e+00,1.423879284316309501e-01,-2.872921594964106262e-01,-1.331359581168034545e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.900000000000000355e-01,2.296513876094558038e-01,4.222269440264936335e-01,1.893272932572687139e-01,4.736742206426503010e-02,-6.657903919750074451e-01,1.112599759065413529e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.000000000000000444e-01,3.726541217618506430e-01,3.755503733720022552e-01,1.925809151371860040e-01,-1.303502743328910363e-01,-1.087350569435263647e+00,-9.380353052312884188e-02,3.000000000000000000e+00,2.000000000000000000e+00
8.100000000000000533e-01,5.251187158379633235e-01,4.918086944400434923e-01,-2.492044799534687272e-01,-4.841900622384875952e-02,6.502608826706168799e-01,-5.903034483334401727e-01,3.000000000000000000e+00,2.000000000000000000e+00
8.200000000000000622e-01,9.425663223255886791e-02,-1.266339562459029011e-01,3.686991557072527570e-01,6.624468237712843877e-01,7.469827121522332192e-01,1.387905041100090386e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.300000000000000711e-01,6.715577108689779751e-01,-5.065583819452434966e-02,1.506441807175296077e-02,4.741485049124527507e-01,-4.874547262417872062e-01,-1.343440816898855417e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.399999999999999689e-01,3.524832535399119449e-01,-1.041889132795792428e+00,3.833506298850375416e-01,7.968755281065886820e-01,-1.501428519647685089e+00,1.295283924842460799e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.499999999999999778e-01,-5.338872273170924831e-02,-1.352661811091337984e+00,4.289336176359626052e-01,7.426486346617799938e-01,-9.101217327979194138e-01,6.998311139760904354e-02,3.000000000000000000e+00,2.000000000000000000e+00
8.599999999999999867e-01,2.862919898932031471e-01,-9.836328146968220665e-01,-8.283270966302769267e-02,6.980535192382120169e-01,5.686709954124680166e-01,-6.413284418453901736e-01,3.000000000000000000e+00,2.000000000000000000e+00
8.699999999999999956e-01,3.802252367463843097e-01,-4.153251474660613063e-01,-8.672233797514250497e-01,-3.110437360473450319e-02,-1.781898449905727766e-01,2.882175721747870512e-01,3.000000000000000000e+00,2.000000000000000000e+00
8.800000000000000044e-01,-3.346863313232889547e-01,2.754741561445950282e-01,8.201880602387578989e-01,-2.019832626173057033e-01,-3.944715029904344306e-01,1.838463645890131559e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.900000000000000133e-01,1.038497884636238489e+00,-3.712177115589021525e-01,6.825627362242459029e-01,1.356862756431154171e-01,7.998798180329780294e-01,4.348317781626143130e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.000000000000000222e-01,-3.758362108421953174e-02,-5.746978601166574663e-01,-3.523346357473533530e-01,6.749180891346684419e-01,-6.182194504494864518e-01,-6.098726826270217671e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.100000000000000311e-01,-7.146320497304625707e-02,4.658639739620884512e-01,5.195957811306994856e-01,3.433631535225134535e-01,1.276977779183896544e+00,-4.375110733123577234e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.200000000000000400e-01,1.365469821035941722e-01,-6.769751985163940944e-02,5.513479662647702284e-01,-7.011783135857374560e-02,-2.092301175657396151e-01,-2.063154503014752450e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.300000000000000488e-01,1.020954480261959674e-01,-7.318134283082478042e-01,5.250005848977945533e-02,4.934942783904050501e-01,-5.645723596974794312e-01,7.081125130484755559e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.400000000000000577e-01,1.007700358796173479e+00,-1.016332311642997865e-04,1.557824901323723310e-01,-1.422848629705208978e+00,-7.397166958355572142e-01,9.021663058184081763e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.500000000000000666e-01,-9.348948850318450354e-01,7.753327411869070929e-02,-2.460511224250394591e-01,-1.265175462250578420e-02,-1.309749705479035242e+00,6.342405231803960319e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.599999999999999645e-01,-8.106423087080316670e-01,3.019239996432943052e-01,6.546312626979355898e-01,5.155022058986324929e-01,-2.329380876482933793e-01,-2.535894517438852525e+00,3.000000000000000000e+00,2.000000000000000000e+00
9.699999999999999734e-01,-2.780031124301196588e-01,-3.092208439360866201e-01,1.250846835317842576e-01,-4.131569151655245520e-02,8.932655205053374736e-01,2.711948865234958816e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.799999999999999822e-01,-4.483938015389238307e-01,-3.575128131161897649e-01,2.871489070899180263e-02,3.524298097090372561e-01,4.038701295858704299e-01,8.194639192689034957e-01,3.000000000000000000e+00,2.000000000000000000e+00
9.899999999999999911e-01,4.623322731316659162e-01,-3.464996864150360345e-01,-1.673320431021529942e-01,-9.840691688672853488e-02,-1.162203770502800992e-01,-1.880294330341980569e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,-2.546374930518652269e-01,6.912775473302823492e-01,-4.219155562947829452e-01,-1.554848894158578076e-02,3.345640804601202056e-01,2.114856954747446061e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.010000000000000009e+00,2.504082187821943251e-01,-5.997846880639867706e-02,1.033490670114156629e+00,7.400637791288855460e-01,-1.892429797009098635e-01,1.012660344902993614e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.020000000000000018e+00,1.564540519351134584e+00,1.151557014028581349e-02,-4.600956398126410107e-01,-3.076259239388201561e-01,-1.710236438806078674e-01,1.783818548760640610e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.030000000000000027e+00,-1.589366558383265016e-01,1.040394725205284754e+00,4.806629812100782217e-01,-5.881534377577546380e-02,1.029109502721503588e-01,3.042994551681887927e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.040000000000000036e+00,-2.279310436614501167e-01,-3.130903339822466158e-01,-7.274810305458734305e-01,3.672910163017573115e-01,1.028783225435592197e+00,-7.171544663970852440e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.050000000000000044e+00,6.338145199338840463e-02,-2.725785427292182206e-01,-1.828433042158739141e+00,-4.372841818903183686e-02,-9.759261993813050928e-01,-4.247237753095545187e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.060000000000000053e+00,6.676305858170916707e-01,1.017863877331937061e+00,9.355870678867672652e-01,-3.309727046859611832e-01,-1.256326551060005237e+00,-1.010196273131591660e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.070000000000000062e+00,3.257544471420292798e-02,3.668193304161571078e-01,3.164453220160234892e-01,-2.743376752582515898e-01,-4.909009145376841410e-01,2.051977325069342939e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.080000000000000071e+00,-4.564850065974235260e-01,3.406808332906408054e-01,-1.699185143730908010e-01,-9.480374157705417915e-02,1.263276870484664194e+00,-6.684342165381718104e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.090000000000000080e+00,3.245939315560386618e-02,-6.883947834885328909e-01,6.677883445214138902e-01,-1.307859411656481230e+00,3.464215579983553894e-01,1.734925834411038537e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.100000000000000089e+00,2.570559870755384502e-01,1.134159149174529535e+00,-3.273002613324305088e-02,5.110546330519549763e-01,7.960967033968646689e-01,-6.138244364857214919e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.110000000000000098e+00,-7.009661059806382433e-01,5.768731395197623790e-01,-8.775894258186145436e-01,-7.001591841235277336e-02,7.110812769016705559e-01,7.542559363276080120e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.120000000000000107e+00,3.336606890867732655e-01,-1.459895225958685039e-01,-2.525515653540866268e-01,-1.884722015810247342e-01,2.554609379766814570e-01,1.096955676412991743e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.130000000000000115e+00,-9.575046042597928908e-01,-2.000838935288462572e+00,2.640215247334820603e-01,5.186102099932754506e-02,1.385287121755118811e+00,-2.759402112325615164e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.140000000000000124e+00,7.438848801074315897e-01,1.820975954758385917e+00,-6.323402717772763637e-01,5.910786398143352827e-01,-2.235765155681468386e-01,-5.220554943375921297e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.150000000000000133e+00,6.345131535866604944e-01,4.008797196362601234e-01,3.863783122496355915e-01,-3.526899630063029534e-01,-4.465676197489831800e-01,1.637098897887767635e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.159999999999999920e+00,-5.524299403192878266e-01,-5.770570660735829804e-01,1.558202058550284264e-01,9.365126888896679880e-02,9.078293652684532589e-01,-3.880556612311236719e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.169999999999999929e+00,-8.801962294843201917e-01,5.864143571820967793e-02,-3.744349803832536239e-01,3.396597917138255429e-01,8.350100440160379556e-01,5.823818955997817071e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.179999999999999938e+00,7.724554418338941408e-01,3.408717543918471371e-01,-4.268581844666385905e-01,-9.752703897744074979e-01,-2.002614363483257165e+00,-1.914405654763751130e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.189999999999999947e+00,-4.857804328912279646e-01,1.224830900211026918e+00,3.880823687668621957e-01,-2.821082988157253002e-01,8.274973081003333952e-01,7.766986161206190786e-02,3.000000000000000000e+00,2.000000000000000000e+00
1.199999999999999956e+00,-1.172015738586523748e-01,1.290039621363536781e+00,-9.623046497064802196e-02,-4.440845386881053791e-01,-1.333713357704047198e-02,-4.963646433535640057e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.209999999999999964e+00,1.016260267096558145e-01,1.038210931446181817e+00,5.103917558816339906e-01,-9.583287136130935746e-01,3.031126563650121675e-01,6.955723190807949763e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.219999999999999973e+00,-4.094573934032702534e-01,-1.324661768863755196e+00,-4.322177536526528030e-01,-1.903140548928372588e-01,2.424677594990432006e-01,1.426184292978360801e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.229999999999999982e+00,4.405099927468764109e-01,-7.028189544788787657e-04,-1.659355002219253805e-01,7.528216950688504383e-01,-1.070439980386916901e+00,1.453612494942690958e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.239999999999999991e+00,4.373582703057904419e-01,2.857082323609594354e-02,-7.773256203125189501e-02,-1.110573005776716027e-01,-1.706855263492623731e+00,1.022356004763969040e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.250000000000000000e+00,1.311396306458295635e-01,1.846801787220853086e-01,-9.151344496171054388e-01,4.186254392921084921e-02,-1.247296413932952319e+00,1.086751485885995017e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.260000000000000009e+00,-2.716299172170200116e-02,-2.351460453146603236e-01,-4.208521646678065053e-01,2.957812766891942946e-01,8.747662949563639323e-01,-1.221209381151000528e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.270000000000000018e+00,-3.687940483076274090e-01,3.033580871741325957e-01,3.641933691389542815e-01,3.094940092287778999e-01,-1.016350966005497014e-01,3.981692128368630179e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.280000000000000027e+00,8.960036997622544686e-01,7.273982036781201366e-01,-3.646047364284088488e-01,-8.795263575539502554e-02,1.172819233408173289e-02,1.953479050998963018e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.290000000000000036e+00,3.917084560151606887e-01,4.345910312649192697e-01,6.968245393268457377e-02,3.631378118915395969e-01,6.185005688409961344e-01,-4.755105919469482245e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.300000000000000044e+00,4.180853162123049360e-01,-2.244597126346281613e-01,1.481973506402778362e+00,2.861074458045953506e-01,-9.076916962297842950e-01,-3.523759015242600157e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.310000000000000053e+00,-1.820468207973102714e-01,-1.099675005613587331e+00,-1.113920001400758863e+00,-1.310861501853111122e-01,7.023462106878208822e-01,-1.075377217125916829e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.320000000000000062e+00,6.371258767992604710e-01,-1.140571521576261294e+00,-2.114524443397325371e-02,3.829834503790985334e-01,-4.093497362867015710e-01,-2.220541496283923166e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.330000000000000071e+00,-1.704784124633540454e+00,1.611280398606251829e-01,2.539360437824322858e-01,-2.585743142605456679e-01,-8.367488955441926279e-01,2.998578622666059346e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.340000000000000080e+00,4.808865350565960650e-01,-6.391095791748457877e-01,-6.788893827559538963e-01,-4.465585744784505984e-01,-6.855728503374347582e-01,-1.620773173083289720e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.350000000000000089e+00,1.048367519690618366e+00,6.382404223899129647e-01,-5.416585793279748984e-01,6.330199877409847797e-01,1.211007179366951902e-01,4.240847977909911748e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.360000000000000098e+00,-2.793859524338054845e-01,-3.060452463214957675e-01,-5.381625350686647380e-03,8.020860063667201167e-01,-1.426889418257859532e-01,9.583333172547003898e-02,3.000000000000000000e+00,2.000000000000000000e+00
1.370000000000000107e+00,1.059185114412039663e+00,-1.078961683693702156e+00,1.377130932007308850e+00,7.185491718098846459e-01,9.253067652141289123e-01,8.102392553203108250e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.380000000000000115e+00,-4.784312510063698509e-01,-8.571209954583158819e-02,-3.176863701709331522e-01,7.766439371229005850e-01,1.659929558132100524e-01,-9.166005906529051117e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.390000000000000124e+00,-2.827122041513946415e-01,-8.166293041117489437e-02,5.240018033859650259e-01,-2.526601113514714836e-01,-5.862682441777344877e-01,-3.557696147938882447e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.400000000000000133e+00,1.424034685049146987e-01,1.803647486696702273e-01,4.147319556779827110e-01,-3.524519467683617790e-01,1.711814350185969502e-02,-1.349562468429321704e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.409999999999999920e+00,6.677281593853723329e-01,1.104276140071025480e+00,1.050503734835284142e+00,-1.878275621762515168e-01,-2.951214706100047103e-01,8.215700707003836811e-02,3.000000000000000000e+00,2.000000000000000000e+00
1.419999999999999929e+00,5.607693265880925315e-01,4.209904361714422727e-01,2.396911666736611934e-01,1.883690796171122450e-01,5.988771465564868279e-02,1.329904707611961889e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.429999999999999938e+00,-8.011554203112003503e-02,5.428063218452794381e-01,9.202291817778096572e-01,3.607353379512234781e-01,4.721758823509336622e-01,-2.633114243969503221e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.439999999999999947e+00,2.051600226607025457e-01,1.425348334546883144e+00,1.987126550292428462e-01,-5.905033437151319120e-01,-3.846049916915172950e-01,-1.209584205867919593e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.449999999999999956e+00,7.752401264203706566e-01,8.506829997170228808e-01,4.739163374074539803e-01,-5.979682692085486195e-01,1.502277230078230552e-01,1.303683824655177403e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.459999999999999964e+00,-6.243868851193434821e-01,1.123332469475268880e+00,3.038385354808825767e-01,-1.847512818378693744e-02,-1.739661628216704337e-01,-4.029628512187688472e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.469999999999999973e+00,1.545807103086327405e-01,8.446389388989672398e-01,-9.684780945774518202e-01,9.789073663551695059e-01,8.687182054827879973e-01,-1.634848082237572164e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.479999999999999982e+00,9.772660046391823396e-01,-1.279987408532301529e+00,5.005136817337607624e-01,4.581549733402856539e-01,5.954898612821613035e-01,-6.416916897407087816e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.489999999999999991e+00,6.509131365529108315e-01,9.819682271714480493e-01,7.278521222439104932e-01,1.536655422316457464e-01,5.695515269008022408e-01,1.125791657855534922e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.500000000000000000e+00,-1.080874793831579250e+00,3.318657595603458077e-01,-1.452566687971668102e-01,-3.355878601481732115e-01,8.927712456112679718e-01,-7.767129504212544333e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.510000000000000009e+00,5.552030680693875730e-01,-3.258049029031817589e-01,-1.068501103803631835e-01,-1.879911323995897554e-01,4.990781105116415262e-01,-1.103177996508941661e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.520000000000000018e+00,-2.439686687514680541e-01,1.891285042813772854e-01,5.953332446828607516e-02,-4.126802092028203361e-01,-6.952704019703714877e-01,4.077291382267311803e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.530000000000000027e+00,-3.502302013184271923e-01,7.041943384331617040e-01,-3.576768029117660674e-01,2.677792306933213240e-01,6.235964984224184882e-01,-4.291227921893181474e-02,3.000000000000000000e+00,2.000000000000000000e+00
1.540000000000000036e+00,-1.648938042324160635e-01,4.454094834772659439e-01,7.516276102135233117e-01,3.391606753408715758e-01,-2.635403915400291730e-01,7.191455947046510033e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.550000000000000044e+00,-1.051678935391889169e+00,9.621899637706765596e-01,-9.447901803748548488e-01,-6.262258225915862120e-01,9.234779898467104786e-01,6.058500581587189515e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.560000000000000053e+00,3.824444854585717923e-01,-1.311382731218890818e+00,1.097978511970687521e+00,2.566967282432996988e-01,-1.350295156037795152e+00,1.301391275218444221e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.570000000000000062e+00,-4.252135927943767602e-01,-3.917847871165447415e-01,-9.656759917311408259e-01,1.227550500542240464e+00,-6.477426629892812926e-01,-5.610291520338206439e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.580000000000000071e+00,-6.774699861593624917e-01,-8.112699738045958675e-01,-1.389508936501249181e-01,-6.369402064513585149e-01,4.770962657652533245e-01,-1.182733918512646198e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.590000000000000080e+00,4.621909250237393740e-01,1.261677552220730192e+00,4.467703206579853870e-01,6.690938447870831141e-01,-4.962154037080335200e-02,7.339894064796181894e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.600000000000000089e+00,-4.667847602079500113e-01,1.568027687692818972e-01,-1.231755297695924511e-01,-8.227208843275546357e-03,-6.758666348783970435e-01,3.246633172209190121e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.610000000000000098e+00,-8.776476198543575746e-01,6.545741511305713800e-01,-4.393152851162041017e-01,4.586151771960034207e-01,9.525369580143938641e-01,-2.355646953724477299e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.620000000000000107e+00,8.047256848138506502e-01,7.849635189016157533e-01,6.284306050442500791e-01,-1.424143771670549619e-01,-7.552207690952883468e-02,9.428319022720677012e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.630000000000000115e+00,-6.214297884545305628e-01,5.234792191509685111e-01,-4.482783071675378039e-01,-6.964503477378258811e-01,1.631171307584167174e+00,6.822742104450885137e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.640000000000000124e+00,-1.049438237293490062e+00,2.047667655388774044e-01,-1.800968485761167415e-01,5.555463840093977090e-01,-6.939151436656243455e-01,-1.244835294387125479e+00,3.000000000000000000e+00,2.000000000000000000e+00
1.650000000000000133e+00,-2.235889771637356027e-01,6.295956201238239736e-01,-2.517638714782943765e-02,6.397276071525015428e-01,-1.541538467525471745e-01,-4.594828158528407869e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.660000000000000142e+00,-5.655553368871107933e-01,2.481618287707987314e-01,-1.391341560060821436e-01,4.202669360355570927e-01,4.789648419573078186e-01,-4.286068810768206561e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.669999999999999929e+00,3.316475705828214604e-01,8.008058074771562396e-01,5.745430748155255785e-01,1.487607128858592365e-01,1.181737163275964342e+00,-9.560439153062372242e-01,3.000000000000000000e+00,2.000000000000000000e+00
1.679999999999999938e+00,7.824923295128155543e-01,-1.493594099359341065e-01,3.089875268602604308e-02,3.755596981327158357e-01,-5.458114354742749086e-01,8.625619270918871706e-02,3.000000000000000000e+00,2.000000000000000000e+00
