time,x_error_mm,y_error_mm,z_error_mm
2.514000000000000057e+01,9.021667609583965941e+01,2.950109904099995628e+00,1.325068948053520401e+01
2.515000000000000213e+01,8.967055554619157931e+01,3.090771090646315944e+00,1.303921830068965804e+01
2.516000000000000014e+01,8.912883439925178664e+01,3.230387780782495444e+00,1.282904754415858939e+01
2.517000000000000171e+01,8.859182648124713921e+01,3.368908522234426162e+00,1.262028313965912751e+01
2.517999999999999972e+01,8.805996992230372200e+01,3.506237056179750677e+00,1.241307947640379794e+01
2.519000000000000128e+01,8.753375509288369472e+01,3.642257149070349254e+00,1.220761613976428706e+01
2.519999999999999929e+01,8.701367745618749439e+01,3.776847045372511147e+00,1.200408174561628982e+01
2.521000000000000085e+01,8.650020902902578257e+01,3.909886366319725859e+00,1.180266226127213436e+01
2.521999999999999886e+01,8.599378249471084246e+01,4.041264135962507886e+00,1.160353423558613173e+01
2.523000000000000043e+01,8.549478490719161528e+01,4.170881029499140524e+00,1.140686071053087502e+01
2.524000000000000199e+01,8.500355785788626406e+01,4.298646850681874909e+00,1.121279025359911330e+01
2.525000000000000000e+01,8.452040087517870859e+01,4.424480362718197668e+00,1.102145769672102560e+01
2.526000000000000156e+01,8.404557674398488132e+01,4.548308354804742493e+00,1.083298554759881682e+01
2.526999999999999957e+01,8.357931759141717976e+01,4.670064305909327196e+00,1.064748579334062839e+01
2.528000000000000114e+01,8.312183095635793961e+01,4.789686993470542831e+00,1.046506183289919178e+01
2.528999999999999915e+01,8.267330534852457902e+01,4.907119199884735217e+00,1.028581030495923088e+01
2.530000000000000071e+01,8.223391454354775476e+01,5.022306674798471704e+00,1.010982244056568646e+01
2.531000000000000227e+01,8.180382211886620780e+01,5.135197100342880461e+00,9.937185890957156431e+00
2.532000000000000028e+01,8.138318528650562200e+01,5.245739416904370955e+00,9.767986077944268430e+00
2.533000000000000185e+01,8.097215709924115856e+01,5.353883463216857486e+00,9.602306982719909456e+00
2.533999999999999986e+01,8.057088826697589923e+01,5.459579534635217613e+00,9.440231785705300638e+00
2.535000000000000142e+01,8.017952846362180708e+01,5.562778081628860782e+00,9.281843321450766737e+00
2.535999999999999943e+01,7.979822719367392381e+01,5.663429532868691219e+00,9.127224377309728354e+00
2.537000000000000099e+01,7.942713432879072855e+01,5.761484202261524246e+00,8.976457869224185870e+00
2.537999999999999901e+01,7.906640040920612478e+01,5.856892250062473160e+00,8.829626926192158720e+00
2.539000000000000057e+01,7.871617684536080617e+01,5.949602741204818024e+00,8.686814830775379193e+00
2.540000000000000213e+01,7.837661589489886182e+01,6.039564523341367064e+00,8.548105158492248279e+00
2.541000000000000014e+01,7.804787065762960196e+01,6.126728405616621131e+00,8.413581890147291631e+00
2.542000000000000171e+01,7.773009514020834843e+01,6.211044763478890118e+00,8.283329043919929191e+00
2.542999999999999972e+01,7.742344398854208976e+01,6.292463462093778048e+00,8.157430586456015931e+00
2.544000000000000128e+01,7.712807239360434153e+01,6.370934147235884915e+00,8.035970397073931792e+00
2.544999999999999929e+01,7.684413605383689116e+01,6.446406412508876471e+00,7.919032217676980068e+00
2.546000000000000085e+01,7.657179109210181878e+01,6.518829880795163234e+00,7.806699573837283523e+00
2.546999999999999886e+01,7.631119397223815781e+01,6.588154259147882996e+00,7.699055712862667988e+00
2.548000000000000043e+01,7.606250147780858128e+01,6.654329369380873160e+00,7.596183558957414483e+00
2.549000000000000199e+01,7.582587071621374264e+01,6.717305165047926963e+00,7.498165672946255356e+00
2.550000000000000000e+01,7.560145900784704054e+01,6.777029898311193179e+00,7.405084201423717261e+00
2.551000000000000156e+01,7.538942351355048288e+01,6.833439556579778973e+00,7.317021094257580849e+00
2.551999999999999957e+01,7.518993198781414833e+01,6.886481928791987173e+00,7.234062745601232969e+00
2.553000000000000114e+01,7.500317382717722126e+01,6.936107120693868922e+00,7.156309135024407908e+00
2.553999999999999915e+01,7.482930761125749086e+01,6.982264143069905060e+00,7.083840968440058283e+00
2.555000000000000071e+01,7.466848972492395831e+01,7.024899775146087322e+00,7.016733446705170074e+00
2.556000000000000227e+01,7.452088119937313593e+01,7.063963101897218877e+00,6.955064504306385231e+00
2.557000000000000028e+01,7.438664400424693213e+01,7.099405999363151309e+00,6.898913072622692155e+00
2.558000000000000185e+01,7.426593906145367896e+01,7.131183694609410928e+00,6.848357290090478777e+00
2.558999999999999986e+01,7.415885534030682891e+01,7.159275051258573441e+00,6.803434026253274425e+00
2.560000000000000142e+01,7.406554840544910689e+01,7.183633113071685727e+00,6.764205292934422076e+00
2.560999999999999943e+01,7.398622007826038782e+01,7.204213522803870617e+00,6.730780330161945102e+00
2.562000000000000099e+01,7.415966253963560462e+01,7.582717363865343785e+00,7.111614001931831908e+00
2.562999999999999901e+01,7.460052610620196845e+01,8.418438767040070658e+00,7.790742225659452735e+00
2.564000000000000057e+01,7.516300665143462822e+01,9.382010287215136302e+00,8.563615895631482289e+00
2.565000000000000213e+01,7.574426085595368363e+01,1.029016114400438298e+01,9.299820774898105213e+00
2.566000000000000014e+01,7.627362026253658200e+01,1.103447411162017389e+01,9.912984077602882138e+00
2.567000000000000171e+01,7.670708143663118506e+01,1.155782639381874866e+01,1.035331013708040615e+01
2.567999999999999972e+01,7.702012287895686882e+01,1.183918658718208228e+01,1.059771308741408546e+01
2.569000000000000128e+01,7.720533666799302353e+01,1.187776136747603672e+01,1.064354970634195929e+01
2.569999999999999929e+01,7.726445649349034284e+01,1.168844292540277507e+01,1.049935392291756386e+01
2.571000000000000085e+01,7.720539876943999502e+01,1.129496979915339772e+01,1.018106750446534647e+01
2.571999999999999886e+01,7.704059847122165650e+01,1.072512653310137054e+01,9.709184451158424878e+00
2.573000000000000043e+01,7.678526446828581697e+01,1.000809229100985220e+01,9.106768952307554343e+00
2.574000000000000199e+01,7.645444815889111112e+01,9.174296541115067427e+00,8.396748676698262415e+00
2.575000000000000000e+01,7.606396515294453309e+01,8.252359748862792443e+00,7.602623626557614145e+00
2.576000000000000156e+01,7.562930855614645509e+01,7.269204334987843907e+00,6.747455878815200592e+00
2.576999999999999957e+01,7.516507543202388320e+01,6.250287516965213896e+00,5.853668597110894822e+00
2.578000000000000114e+01,7.468481705052887776e+01,5.219581786509330357e+00,4.942679526557691716e+00
2.578999999999999915e+01,7.420105272623816006e+01,4.199639260196674329e+00,4.035059577402688724e+00
2.580000000000000071e+01,7.372535547417437840e+01,3.211774344631823652e+00,3.150707827328513844e+00
2.581000000000000227e+01,7.326847306974123342e+01,2.276251284376806794e+00,2.308934378662974574e+00
2.582000000000000028e+01,7.284047236469056941e+01,1.412502805063275968e+00,1.528562408536160433e+00
2.583000000000000185e+01,7.245086343472800650e+01,6.392752230952591930e-01,8.280369477295934644e-01
2.583999999999999986e+01,7.211194281191413324e+01,2.081448722524026351e-02,2.254206202586539476e-01
2.585000000000000142e+01,7.183574264813671562e+01,5.511034423023031259e-01,2.696994856234979920e-01
2.585999999999999943e+01,7.162071143994836575e+01,9.599532633630114553e-01,6.619198541646387213e-01
2.587000000000000099e+01,7.145902427521065192e+01,1.264823508892842785e+00,9.634336312365210375e-01
2.587999999999999901e+01,7.134261516476739473e+01,1.485020537002945673e+00,1.188044318628955764e+00
2.589000000000000057e+01,7.144079284555867559e+01,1.312698510463505830e+00,9.284801843135737087e-01
2.590000000000000213e+01,7.188440919400230200e+01,4.801995645178358529e-01,2.622407637020707227e-01
2.591000000000000014e+01,7.242552307567153491e+01,4.592234524448679522e-01,5.347154842486601112e-01
2.592000000000000171e+01,7.297814550818257828e+01,1.388308718603348257e+00,1.339326447931887820e+00
2.592999999999999972e+01,7.348765965747035978e+01,2.230244255437108247e+00,2.070300609468667119e+00
2.594000000000000128e+01,7.391149431753008514e+01,2.925496601669408392e+00,2.676221352070351500e+00
2.594999999999999929e+01,7.422498572320725430e+01,3.449767505197709472e+00,3.133254946004471186e+00
2.596000000000000085e+01,7.441830350695934726e+01,3.802004732258945641e+00,3.436795838170580986e+00
2.596999999999999886e+01,7.449259260672427274e+01,3.994730206884455903e+00,3.594334118336872663e+00
2.598000000000000043e+01,7.445605608416738619e+01,4.047429696487081507e+00,3.620768248930428257e+00
2.599000000000000199e+01,7.432094304309671884e+01,3.982266915420640263e+00,3.533487429334902785e+00
2.600000000000000000e+01,7.410154145959656091e+01,3.821123701389261829e+00,3.351116704894296916e+00
2.601000000000000156e+01,7.381244300094385835e+01,3.584692605154149447e+00,3.091727175943970174e+00
2.601999999999999957e+01,7.346912156063369537e+01,3.291919259368503159e+00,2.772986643838182275e+00
2.603000000000000114e+01,7.308623516692654221e+01,2.959634621453099967e+00,2.411048595737264044e+00
2.603999999999999915e+01,7.267754749210627097e+01,2.602116127462417161e+00,2.020510116638951637e+00
2.605000000000000071e+01,7.225576915091799890e+01,2.232352106713852979e+00,1.614704681648815310e+00
2.606000000000000227e+01,7.183262103459014725e+01,1.861830635001837653e+00,1.205826932909714877e+00
2.607000000000000028e+01,7.141890127221167006e+01,1.500744168982326432e+00,8.049810079663322071e-01
2.608000000000000185e+01,7.102459234575536584e+01,1.158279280660257093e+00,4.223744197986434301e-01
2.608999999999999986e+01,7.065899209162708416e+01,8.428685337469876693e-01,6.751188193221402400e-02
2.610000000000000142e+01,7.033084999495000034e+01,5.624820739467684128e-01,2.506397783914593447e-01
2.610999999999999943e+01,7.004794029733723448e+01,3.237184771052725729e-01,5.241681805945308525e-01
2.612000000000000099e+01,6.981381155339076372e+01,1.277940973659075219e-01,7.498750067810311393e-01
2.612999999999999901e+01,6.962705218163183929e+01,2.782112079197096577e-02,9.297267008432363866e-01
2.614000000000000057e+01,6.948321160862965939e+01,1.481277800373104192e-01,1.068542358914625900e+00
2.615000000000000213e+01,6.937634705258558654e+01,2.389320719879961530e-01,1.172375384321466818e+00
2.616000000000000014e+01,6.952928627593085764e+01,6.790038612741744473e-02,8.259684399893885143e-01
2.617000000000000171e+01,6.994543590318205872e+01,8.534878668824408265e-01,1.427012160507556970e-01
2.617999999999999972e+01,7.048334537781553877e+01,1.793772449191322060e+00,6.675903453738918358e-01
2.619000000000000128e+01,7.104223568474473893e+01,2.716387364418426653e+00,1.475526699438955980e+00
2.619999999999999929e+01,7.155236777767386513e+01,3.523945596402067171e+00,2.198191116628112063e+00
2.621000000000000085e+01,7.197031451207055852e+01,4.168809514178417608e+00,2.789096299721793848e+00
2.621999999999999886e+01,7.227268229987556936e+01,4.634442102181724366e+00,3.228219915273222718e+00
2.623000000000000043e+01,7.245093864742067069e+01,4.924020445608190855e+00,3.513096263318749024e+00
2.624000000000000199e+01,7.250699550647127012e+01,5.051981526892235230e+00,3.652456266529879869e+00
2.625000000000000000e+01,7.244905628995371671e+01,5.039056594650981324e+00,3.661060078890776559e+00
2.626000000000000156e+01,7.228960715299287187e+01,4.907583210024101916e+00,3.556451663111026562e+00
2.626999999999999957e+01,7.204341467842255042e+01,4.679690461246222455e+00,3.357237888850228558e+00
2.628000000000000114e+01,7.172639468865638435e+01,4.376228528885805602e+00,3.081861020507337123e+00
2.628999999999999915e+01,7.135395012776643853e+01,4.016558984949236688e+00,2.747363391041313108e+00
2.630000000000000071e+01,7.094105718150639461e+01,3.617673612151706131e+00,2.369906505997887436e+00
2.631000000000000227e+01,7.050185581953424219e+01,3.194811434609090561e+00,1.964155901355790768e+00
2.632000000000000028e+01,7.004950113585098848e+01,2.761621820294546392e+00,1.543409073618162708e+00
2.633000000000000185e+01,6.959616437501696851e+01,2.330288997585139299e+00,1.119786492865482153e+00
2.633999999999999986e+01,6.915310160072598933e+01,1.911855788704952541e+00,7.045013880674355633e-01
2.635000000000000142e+01,6.873076575797652765e+01,1.516455588673470967e+00,3.079117910628204058e-01
2.635999999999999943e+01,6.833894138686594033e+01,1.153530212649966913e+00,6.030197234285772367e-02
2.637000000000000099e+01,6.798699744955902702e+01,8.319989017988027591e-01,3.909074233555687172e-01
2.637999999999999901e+01,6.768339591043448422e+01,5.585757833859172905e-01,6.754726885048745189e-01
2.639000000000000057e+01,6.743233739681417660e+01,3.335502269202206271e-01,9.099131366477886118e-01
2.640000000000000213e+01,6.723248016269255345e+01,1.537316759557816326e-01,1.096065320778105701e+00
2.641000000000000014e+01,6.707907797299840524e+01,1.364328087033461756e-02,1.239015812291244245e+00
2.642000000000000171e+01,6.696570867839236030e+01,9.311252520111112929e-02,1.345181634246350733e+00
2.642999999999999972e+01,6.711217520135492975e+01,2.153952581873674887e-01,1.005593601694498851e+00
2.644000000000000128e+01,6.753181488172104707e+01,9.934348842596807394e-01,3.206252517050645068e-01
2.644999999999999929e+01,6.807915608840887955e+01,1.927549193881716860e+00,4.957736870051521194e-01
2.646000000000000085e+01,6.865058537224092561e+01,2.844503363516326377e+00,1.311028273183856285e+00
2.646999999999999886e+01,6.917461060715736210e+01,3.646254924943970188e+00,2.040804398627749094e+00
2.648000000000000043e+01,6.960632458588978011e+01,4.283988931898963237e+00,2.637649512483131176e+00
2.649000000000000199e+01,6.992129968338801405e+01,4.740696026542201125e+00,3.080835208593368790e+00
2.650000000000000000e+01,7.011047892851289021e+01,5.019218469605402078e+00,3.367629457919130154e+00
2.651000000000000156e+01,7.017491926295191718e+01,5.134135913738457901e+00,3.506345705718505457e+00
2.651999999999999957e+01,7.012265131009901609e+01,5.106157382772535946e+00,3.511590909788808723e+00
2.653000000000000114e+01,6.996616161202209128e+01,4.957592575585811900e+00,3.400944441031339416e+00
2.653999999999999915e+01,6.972032140289189783e+01,4.710833039734185768e+00,3.193127439676035628e+00
2.655000000000000071e+01,6.940098923608728398e+01,4.387270460255498605e+00,2.906689367017656345e+00
2.656000000000000227e+01,6.902402907652779618e+01,4.006504649272102370e+00,2.559255194167442404e+00
2.657000000000000028e+01,6.860488637506468024e+01,3.585384908800559600e+00,2.167467573578218953e+00
2.658000000000000185e+01,6.815816150153500530e+01,3.139758839990625106e+00,1.746244886453585110e+00
2.658999999999999986e+01,6.769716413938223809e+01,2.683815787161925037e+00,1.309195373917826366e+00
2.660000000000000142e+01,6.723428434249024122e+01,2.230041760096945769e+00,8.688455934336980491e-01
2.660999999999999943e+01,6.678096682382961546e+01,1.789774635736651742e+00,4.366734143343986574e-01
2.662000000000000099e+01,6.634783254133004959e+01,1.373469461080523146e+00,2.332081478662040297e-02
2.662999999999999901e+01,6.594480623864784263e+01,9.909832892245895586e-01,3.612349201707054647e-01
2.664000000000000057e+01,6.558125434986580160e+01,6.515996196995166301e-01,7.075473190077952168e-01
2.665000000000000213e+01,6.526671650089302545e+01,3.627631842935130635e-01,1.006368378324573598e+00
2.666000000000000014e+01,6.500787432625764950e+01,1.262921755817991709e-01,1.251822127046109401e+00
2.667000000000000171e+01,6.480336384150770357e+01,6.153823903626287617e-02,1.445668918881981568e+00
2.667999999999999972e+01,6.464783045232630343e+01,2.070275317700986939e-01,1.593552945495346762e+00
2.669000000000000128e+01,6.453434349871528752e+01,3.172361885901420209e-01,1.702396795433935850e+00
2.669999999999999929e+01,6.466462334399743384e+01,1.889306917013389153e-02,1.373278196580285382e+00
2.671000000000000085e+01,6.508543935018192883e+01,7.567340591171367592e-01,6.798226797321005321e-01
2.671999999999999886e+01,6.563295976375302132e+01,1.687008116984356487e+00,1.568010539385600310e-01
