time,actual_j1,actual_j2,actual_j3,actual_j4,actual_j5,actual_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
4.103000000000000114e+01,5.664058733633111631e-01,3.655565439849307041e-01,1.785702469223608702e-02,-5.169239524016336906e-01,1.882539924152865973e+00,-1.828139344760875140e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.103999999999999915e+01,5.664058011313658492e-01,3.655563890517222747e-01,1.785698186687677269e-02,-5.169239001036282088e-01,1.882539927294475834e+00,-1.828139343296013131e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.105000000000000426e+01,5.664057332484183638e-01,3.655562403881717493e-01,1.785694136008637509e-02,-5.169238509792341008e-01,1.882539930638324588e+00,-1.828139341951797059e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.106000000000000227e+01,5.664056693339495352e-01,3.655560975443278293e-01,1.785690280486725359e-02,-5.169238050488859093e-01,1.882539934103282242e+00,-1.828139340723491379e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.107000000000000028e+01,5.664056090271799571e-01,3.655559600872208548e-01,1.785686588878235975e-02,-5.169237622857169034e-01,1.882539937624634341e+00,-1.828139339605111546e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.107999999999999829e+01,5.664055519934346750e-01,3.655558276091678827e-01,1.785683034675460829e-02,-5.169237226258232010e-01,1.882539941151322616e+00,-1.828139338589921836e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.109000000000000341e+01,5.664054979269429468e-01,3.655556997320606460e-01,1.785679595472467601e-02,-5.169236859769142933e-01,1.882539944643606411e+00,-1.828139337670807718e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.110000000000000142e+01,5.664054465512557979e-01,3.655555761088639666e-01,1.785676252406944928e-02,-5.169236522255660216e-01,1.882539948071084712e+00,-1.828139336840552742e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.110999999999999943e+01,5.664053976181600003e-01,3.655554564232664783e-01,1.785672989669786700e-02,-5.169236212432622990e-01,1.882539951411029255e+00,-1.828139336092033274e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.111999999999999744e+01,5.664053509057246361e-01,3.655553403881866559e-01,1.785669794075106162e-02,-5.169235928913886724e-01,1.882539954646980318e+00,-1.828139335418358824e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.113000000000000256e+01,5.664053062159244423e-01,3.655552277436419084e-01,1.785666654684153060e-02,-5.169235670253202741e-01,1.882539957767566552e+00,-1.828139334812961092e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.114000000000000057e+01,5.664052633721365915e-01,3.655551182543339550e-01,1.785663562477226088e-02,-5.169235434977299537e-01,1.882539960765518883e+00,-1.828139334269653027e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.114999999999999858e+01,5.664052222166986450e-01,3.655550117071845739e-01,1.785660510068217202e-02,-5.169235221612320519e-01,1.882539963636847613e+00,-1.828139333782659026e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.116000000000000369e+01,5.664051826086358155e-01,3.655549079089701059e-01,1.785657491456903515e-02,-5.169235028704579626e-01,1.882539966380156971e+00,-1.828139333346627371e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.117000000000000171e+01,5.664051444216120501e-01,3.655548066841355914e-01,1.785654501814560452e-02,-5.169234854836534110e-01,1.882539968996078450e+00,-1.828139332956628227e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.117999999999999972e+01,5.664051075421241421e-01,3.655547078728293431e-01,1.785651537298890007e-02,-5.169234698638747183e-01,1.882539971486803632e+00,-1.828139332608144096e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.118999999999999773e+01,5.664050718679325414e-01,3.655546113291658905e-01,1.785648594894661406e-02,-5.169234558798522228e-01,1.882539973855700044e+00,-1.828139332297051389e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.120000000000000284e+01,5.664050373067121003e-01,3.655545169197096933e-01,1.785645672276835877e-02,-5.169234434065802519e-01,1.882539976106997193e+00,-1.828139332019599106e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.121000000000000085e+01,5.664050037748969979e-01,3.655544245221604149e-01,1.785642767693303504e-02,-5.169234323256833852e-01,1.882539978245532764e+00,-1.828139331772384857e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.121999999999999886e+01,5.664049711966961942e-01,3.655543340242160544e-01,1.785639879864677967e-02,-5.169234225256040816e-01,1.882539980276546787e+00,-1.828139331552329772e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.123000000000000398e+01,5.664049395032488832e-01,3.655542453225890664e-01,1.785637007898898537e-02,-5.169234139016481988e-01,1.882539982205516882e+00,-1.828139331356653852e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.124000000000000199e+01,5.664049086319022930e-01,3.655541583221523227e-01,1.785634151218656526e-02,-5.169234063559197123e-01,1.882539984038029024e+00,-1.828139331182850436e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.125000000000000000e+01,5.664048785255860752e-01,3.655540729351932638e-01,1.785631309499906283e-02,-5.169233997971711680e-01,1.882539985779673852e+00,-1.828139331028663328e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.125999999999999801e+01,5.664048491322685175e-01,3.655539890807580905e-01,1.785628482619941101e-02,-5.169233941405902977e-01,1.882539987435968287e+00,-1.828139330892063708e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.127000000000000313e+01,5.664048204044797030e-01,3.655539066840702289e-01,1.785625670613703170e-02,-5.169233893075422248e-01,1.882539989012296466e+00,-1.828139330771228588e+00,5.836415967935649762e-01,3.725563646055943812e-01,2.064462990699459169e-02,-5.163131553919845240e-01,1.882350242119604333e+00,-1.828128399236400359e+00
4.128000000000000114e+01,5.662046043684820784e-01,3.654883998740583451e-01,1.784650103370020655e-02,-5.169292756465588834e-01,1.882509376018655090e+00,-1.828137016552535243e+00,5.663980156739095717e-01,3.655494771193685821e-01,1.785602591692252855e-02,-5.169171919626434075e-01,1.882517429562644118e+00,-1.828117422283867644e+00
4.128999999999999915e+01,5.648624804333002292e-01,3.650454522141348690e-01,1.770604297267441493e-02,-5.169612274670012386e-01,1.882446609106988245e+00,-1.828110111180280217e+00,5.663219305166596884e-01,3.655003722696346102e-01,1.785362728821594455e-02,-5.168477536440982956e-01,1.882264547965798007e+00,-1.827871848327573989e+00
4.130000000000000426e+01,5.628355908067285140e-01,3.643409777284378204e-01,1.744451407251320502e-02,-5.169987933699777827e-01,1.882362581314339645e+00,-1.828017361432304755e+00,5.661620740889765635e-01,3.653972020043147473e-01,1.784858772162724316e-02,-5.167018623566493885e-01,1.881733238704442090e+00,-1.827355892564269002e+00
4.131000000000000227e+01,5.605671058493172376e-01,3.635031628808970683e-01,1.712267977399537650e-02,-5.170172814614080181e-01,1.882194790431858555e+00,-1.827820839992537305e+00,5.659192959980656745e-01,3.652405146541958803e-01,1.784093400151629330e-02,-5.164802934853771621e-01,1.880926325588561987e+00,-1.826572297202948780e+00
4.132000000000000028e+01,5.583237397036898697e-01,3.626212094508168837e-01,1.678445437086038827e-02,-5.169991633842661027e-01,1.881897215278981461e+00,-1.827490315681007393e+00,5.655944458511319439e-01,3.650308585500648406e-01,1.783069291224294653e-02,-5.161838224153615373e-01,1.879846632428142206e+00,-1.825523804452608978e+00
4.132999999999999829e+01,5.562498405045546157e-01,3.617528184003742098e-01,1.645890491728605257e-02,-5.169318916362506400e-01,1.881436388819723415e+00,-1.827001779596041597e+00,5.651883732553809603e-01,3.647687820227085709e-01,1.781789123816706483e-02,-5.158132245316827680e-01,1.878496983033167478e+00,-1.824213156522246360e+00
4.134000000000000341e+01,5.544081267601885799e-01,3.609311317234220051e-01,1.616355913195078806e-02,-5.168067558621057822e-01,1.880788166729164157e+00,-1.826336255873662884e+00,5.647019278180175350e-01,3.644548334029138470e-01,1.780255576364850670e-02,-5.153692752194208859e-01,1.876880201213622756e+00,-1.822643095620856357e+00
4.135000000000000142e+01,5.528095405118836903e-01,3.601709181185728248e-01,1.590720494457578335e-02,-5.166179894725949628e-01,1.879935263978277815e+00,-1.825478838934540660e+00,5.641359591462471457e-01,3.640895610214676670e-01,1.778471327304713412e-02,-5.148527498636561450e-01,1.874999110779493217e+00,-1.820816363957435513e+00
4.135999999999999943e+01,5.514345006581872211e-01,3.594739774926948295e-01,1.569237878214283996e-02,-5.163620116861916687e-01,1.878865408094786194e+00,-1.824417917336287998e+00,5.634913168472749367e-01,3.636735132091568068e-01,1.776439055072280213e-02,-5.142644238494687992e-01,1.872856535540763367e+00,-1.818735703740979481e+00
4.136999999999999744e+01,5.502475290379613693e-01,3.588336518373833606e-01,1.551742178372972694e-02,-5.160368242507845649e-01,1.877569981909140040e+00,-1.823144546932243149e+00,5.627688505283059417e-01,3.632072382967681534e-01,1.774161438103537269e-02,-5.136050725619387691e-01,1.870455299307418162e+00,-1.816403857180484360e+00
4.138000000000000256e+01,5.492068426907132928e-01,3.582382569569714792e-01,1.537817023461229837e-02,-5.156415019754647666e-01,1.876043045273323440e+00,-1.821651947623796008e+00,5.619694097965456381e-01,3.626912846150886494e-01,1.771641154834470086e-02,-5.128754713861465309e-01,1.867798225889442776e+00,-1.813823566484946692e+00
4.139000000000000057e+01,5.482707321101649711e-01,3.576734259613534306e-01,1.526902695649239028e-02,-5.151758683020555285e-01,1.874280588996375396e+00,-1.819935093561634520e+00,5.610938442591990594e-01,3.621262004949051261e-01,1.768880883701065554e-02,-5.120763957071718941e-01,1.864888139096821940e+00,-1.810997573863362131e+00
4.139999999999999858e+01,5.474008591125211209e-01,3.571242064601004573e-01,1.518389452259078475e-02,-5.146402257577988859e-01,1.872280032933350657e+00,-1.817990383987659442e+00,5.601430035234714611e-01,3.615125342670044706e-01,1.765883303139308483e-02,-5.112086209100953349e-01,1.861727862739540384e+00,-1.807928621524726776e+00
4.141000000000000369e+01,5.465639613578405775e-01,3.565763141093934441e-01,1.511681320993481757e-02,-5.140351517788047664e-01,1.870039858534355171e+00,-1.815815377933236663e+00,5.591177371965678766e-01,3.608508342621735143e-01,1.762651091585185070e-02,-5.102729223799967739e-01,1.858320220627583064e+00,-1.804619451678036501e+00
4.142000000000000171e+01,5.457324447478150153e-01,3.560169065301832525e-01,1.506233904656591530e-02,-5.133613663658421755e-01,1.867559342297334668e+00,-1.813408579156501332e+00,5.580188948856937836e-01,3.601416488111991998e-01,1.759186927474681861e-02,-5.092700755019565761e-01,1.854668036570934930e+00,-1.801072806532287629e+00
4.142999999999999972e+01,5.448842619071393445e-01,3.554350076071487452e-01,1.501575308053471058e-02,-5.126196519590697775e-01,1.864838391478451873e+00,-1.810769261700128308e+00,5.568473261980542155e-01,3.593855262448683585e-01,1.755493489243784011e-02,-5.082008556610546623e-01,1.850774134379580715e+00,-1.797291428296476257e+00
4.143999999999999773e+01,5.440023976315959686e-01,3.548216726514770714e-01,1.497316075427808542e-02,-5.118107921957528728e-01,1.861877388557480417e+00,-1.807897328801224113e+00,5.556038807408545388e-01,3.585830148939678774e-01,1.751573455328478066e-02,-5.070660382423713974e-01,1.846641337863505594e+00,-1.793278059179598483e+00
4.145000000000000284e+01,5.430741599038617640e-01,3.541699761659770629e-01,1.493149799991128762e-02,-5.109355470221906836e-01,1.858677114808539255e+00,-1.804793197870478538e+00,5.542894081212997870e-01,3.577346630892845880e-01,1.747429504164749181e-02,-5.058663986309868132e-01,1.842272470832694298e+00,-1.789035441390649961e+00
4.146000000000000085e+01,5.420904330740844435e-01,3.534748832570040467e-01,1.488848787288585447e-02,-5.099946365257095326e-01,1.855238674299855228e+00,-1.801457707039654466e+00,5.529047579465951046e-01,3.568410191616054328e-01,1.743064314188583902e-02,-5.046027122119811636e-01,1.837670357097131335e+00,-1.784566317138627012e+00
4.146999999999999886e+01,5.410453714228860012e-01,3.527293522863317321e-01,1.484193506504486240e-02,-5.089885871126310635e-01,1.851563462284364858e+00,-1.797892027821353933e+00,5.514507798239458580e-01,3.559026314417172432e-01,1.738480563835967732e-02,-5.032757543704344805e-01,1.832837820466802103e+00,-1.779873428632525734e+00
4.148000000000000398e+01,5.399360751507674694e-01,3.519283849494032057e-01,1.478880134338805830e-02,-5.079185962264255449e-01,1.847652917407567985e+00,-1.794097611454444241e+00,5.499283233605573029e-01,3.549200482604069617e-01,1.733680931542887216e-02,-5.018863004914271286e-01,1.827777684751691556e+00,-1.774959518081342447e+00
4.149000000000000199e+01,5.387609867619400639e-01,3.510712234070098026e-01,1.472835915737803758e-02,-5.067853875436509892e-01,1.843508767289708583e+00,-1.790076153280936166e+00,5.483382381636343617e-01,3.538938179484613644e-01,1.728668095745327510e-02,-5.004351259600389179e-01,1.822492773761783980e+00,-1.769827327694072361e+00
4.150000000000000000e+01,5.375189111856844004e-01,3.501587699361623507e-01,1.466082942168126652e-02,-5.055894771859533732e-01,1.839132972174572611e+00,-1.785829546277369895e+00,5.466813738403825118e-01,3.528244888366673937e-01,1.723444734879274812e-02,-4.989230061613503797e-01,1.816985911307064772e+00,-1.764479599679712463e+00
4.150999999999999801e+01,5.362091064490798198e-01,3.491930914132645447e-01,1.458694962786961230e-02,-5.043313336273489433e-01,1.834527667301206533e+00,-1.781359838309198862e+00,5.449585799980070089e-01,3.517126092558119366e-01,1.718013527380715319e-02,-4.973507164804416014e-01,1.811259921197518885e+00,-1.758919076247258628e+00
4.152000000000000313e+01,5.348314041186306156e-01,3.481767724561660726e-01,1.450770176322042741e-02,-5.030114101804481486e-01,1.829695102502268078e+00,-1.776669202332063602e+00,5.431707062437126643e-01,3.505587275366818245e-01,1.712377151685634535e-02,-4.957190323023925038e-01,1.805317627243130607e+00,-1.753148499605706290e+00
4.153000000000000114e+01,5.333861470350598211e-01,3.471124484694381174e-01,1.442409729872098922e-02,-5.016301795338505842e-01,1.824637626333295293e+00,-1.771759913397914055e+00,5.413186021847050666e-01,3.493633920100639445e-01,1.706538286230019005e-02,-4.940287290122835073e-01,1.799161853253885557e+00,-1.747170611964052211e+00
4.153999999999999915e+01,5.318740709500560104e-01,3.460025577794840768e-01,1.433705944944220143e-02,-5.001881503122580508e-01,1.819357662663048547e+00,-1.766634330397897745e+00,5.394031174281892493e-01,3.481271510067451280e-01,1.700499609449853539e-02,-4.922805819951945883e-01,1.792795423039768021e+00,-1.740988155531292048e+00
4.155000000000000426e+01,5.302961636968380743e-01,3.448492438932911353e-01,1.424737501897663412e-02,-4.986858714982805307e-01,1.813857689863500378e+00,-1.761294881298895110e+00,5.374251015813704679e-01,3.468505528575123731e-01,1.694263799781125027e-02,-4.904753666362060560e-01,1.786221160410762954e+00,-1.734603872516421896e+00
4.156000000000000227e+01,5.286535468001096749e-01,3.436543490595205808e-01,1.415568434368060652e-02,-4.971239367995757830e-01,1.808140250448362130e+00,-1.755744050738019313e+00,5.353854042514538669e-01,3.455341458931524556e-01,1.687833535659819320e-02,-4.886138583203979979e-01,1.779441889176855751e+00,-1.728020505128438078e+00
4.157000000000000028e+01,5.269474012779361560e-01,3.424194502506363036e-01,1.406250154831346737e-02,-4.955029739843614389e-01,1.802207923740836382e+00,-1.749984370132742661e+00,5.332848750456447018e-01,3.441784784444522072e-01,1.681211495521921923e-02,-4.866968324328505013e-01,1.772460433148030701e+00,-1.721240795576336469e+00
4.157999999999999829e+01,5.251789039469534348e-01,3.411459086620743375e-01,1.396823347196657177e-02,-4.938236436880287794e-01,1.796063337542345595e+00,-1.744018409211257170e+00,5.311243635711481170e-01,3.427840988421986257e-01,1.674400357803418685e-02,-4.847250643586438201e-01,1.765279616134272755e+00,-1.714267486069112945e+00
4.159000000000000341e+01,5.233492137663405819e-01,3.398349228738242189e-01,1.387320859410049768e-02,-4.920866285398187712e-01,1.789709146882530133e+00,-1.737848769260389892e+00,5.289047194351694792e-01,3.413515554171785427e-01,1.667402800940295804e-02,-4.826993294828581527e-01,1.757902261945567313e+00,-1.707103318815764048e+00
4.160000000000000142e+01,5.214594403451429105e-01,3.384875694396889401e-01,1.377769348792898078e-02,-4.902926318060206734e-01,1.783148043555573770e+00,-1.731478077364134727e+00,5.266267922449137107e-01,3.398813965001787896e-01,1.660221503368539131e-02,-4.806204031905734753e-01,1.750331194391898881e+00,-1.699751036025285211e+00
4.160999999999999943e+01,5.195106597788072822e-01,3.371048411075747153e-01,1.368191478546376509e-02,-4.884423684823898659e-01,1.776382736483599345e+00,-1.724908981840624245e+00,5.242914316075862891e-01,3.383741704219863089e-01,1.652859143524134863e-02,-4.784890608668701528e-01,1.742569237283252193e+00,-1.692213379906673199e+00
4.161999999999999744e+01,5.175038989844958914e-01,3.356876699954608467e-01,1.358606736481722185e-02,-4.865365659366790996e-01,1.769415962684393717e+00,-1.718144148303967222e+00,5.218994871303923588e-01,3.368304255133879321e-01,1.645318399843068505e-02,-4.763060778968282727e-01,1.734619214429612422e+00,-1.684493092668923442e+00
4.163000000000000256e+01,5.154401601442518688e-01,3.342369498856432863e-01,1.349032856611176098e-02,-4.845759569722600246e-01,1.762250468693720595e+00,-1.711186256617104329e+00,5.194518084205369535e-01,3.352507101051704907e-01,1.637601950761325906e-02,-4.740722296655279222e-01,1.726483949640964299e+00,-1.676592916521032262e+00
4.164000000000000057e+01,5.133204091927364709e-01,3.327535465240326618e-01,1.339486020662717519e-02,-4.825612818927397241e-01,1.754889022415398347e+00,-1.704037998204694704e+00,5.169492450852254395e-01,3.336355725281209827e-01,1.629712474714893264e-02,-4.717882915580493552e-01,1.718166266727292779e+00,-1.668515593671995756e+00
4.164999999999999858e+01,5.111456006961841991e-01,3.312383097232556306e-01,1.329981774473055697e-02,-4.804932829196220667e-01,1.747334395417263764e+00,-1.696702074042647723e+00,5.143926467316629614e-01,3.319855611130261841e-01,1.621652650139756777e-02,-4.694550389594726592e-01,1.709668989498582592e+00,-1.660263866330810023e+00
4.166000000000000369e+01,5.089166667809194022e-01,3.296920767377533590e-01,1.320534867647197609e-02,-4.783727073858297651e-01,1.739589376871965465e+00,-1.689181192805834897e+00,5.117828629670547746e-01,3.303012241906729818e-01,1.613425155471901601e-02,-4.670732472548780323e-01,1.700994941764818913e+00,-1.651840476706470939e+00
4.167000000000000171e+01,5.066344591952918197e-01,3.281140484004884672e-01,1.311123281138668224e-02,-4.762002637474633260e-01,1.731656753757519152e+00,-1.681478059244719825e+00,5.091207433986060238e-01,3.285831100918482628e-01,1.605032669147313934e-02,-4.646436918293456175e-01,1.692146947335986251e+00,-1.643248167007974603e+00
4.167999999999999972e+01,5.042993100423032171e-01,3.265053422290654650e-01,1.301734774105371521e-02,-4.739768445678559927e-01,1.723539350078070687e+00,-1.673595411582518233e+00,5.064071376335219643e-01,3.268317671473389141e-01,1.596477869601979974e-02,-4.621671480679556132e-01,1.683127830022069782e+00,-1.634489679444317112e+00
4.168999999999999773e+01,5.019118972854930139e-01,3.248672879063569940e-01,1.292415552933530790e-02,-4.717031319422173019e-01,1.715239989172252288e+00,-1.665535972260015152e+00,5.036428952790077407e-01,3.250477436879318227e-01,1.587763435271885570e-02,-4.596443913557881067e-01,1.673940413633054458e+00,-1.625567756224494786e+00
4.170000000000000284e+01,4.994732962090728257e-01,3.232007626579526116e-01,1.283182766402311305e-02,-4.693798760447043805e-01,1.706761469834235490e+00,-1.657302466268600671e+00,5.008288659422684974e-01,3.232315880444138201e-01,1.578892044593016575e-02,-4.570761970779232963e-01,1.664587521978924789e+00,-1.616485139557503059e+00
4.171000000000000085e+01,4.969848936063844813e-01,3.215064286983860264e-01,1.274054864177154300e-02,-4.670078185292857453e-01,1.698106604560818855e+00,-1.648897626915835968e+00,4.979658992305096565e-01,3.213838485475718487e-01,1.569866376001358838e-02,-4.544633406194414360e-01,1.655071978869665950e+00,-1.607244571652338694e+00
4.171999999999999886e+01,4.944539686278872082e-01,3.197905482759155760e-01,1.265195406442239448e-02,-4.645878817226872792e-01,1.689278158461017920e+00,-1.640324299207368108e+00,4.950548447509362515e-01,3.195050735281926846e-01,1.560689107932898209e-02,-4.518065973654225020e-01,1.645396608115262671e+00,-1.597848794717997345e+00
4.173000000000000398e+01,4.918854602744485716e-01,3.180639632610926526e-01,1.257045463219118656e-02,-4.621199658287667433e-01,1.680278619435890297e+00,-1.631585135673569331e+00,4.920965521107534824e-01,3.175958113170632702e-01,1.551362918823620540e-02,-4.491067427009466928e-01,1.635564233525699906e+00,-1.588300550963475111e+00
4.174000000000000199e+01,4.892769576148457977e-01,3.163213896635254652e-01,1.249498179525744546e-02,-4.596044566797210518e-01,1.671110738647639149e+00,-1.622682755822521417e+00,4.890918709171666601e-01,3.156566102449704925e-01,1.541890487109512202e-02,-4.463645520110943177e-01,1.625577678910962831e+00,-1.578602582597768089e+00
4.175000000000000000e+01,4.866221797070472976e-01,3.145488209777927979e-01,1.242047349221893013e-02,-4.570425768924687437e-01,1.661777505811278477e+00,-1.613619842563061457e+00,4.860416507773808736e-01,3.136880186427011830e-01,1.532274491226558698e-02,-4.435808006809454085e-01,1.615439768081035732e+00,-1.568757631829872379e+00
4.175999999999999801e+01,4.839134004334076922e-01,3.127245149587366546e-01,1.233861304437661351e-02,-4.544361461820692338e-01,1.652282014749720362e+00,-1.604399092440548458e+00,4.829467412986014341e-01,3.116905848410422286e-01,1.522517609610746052e-02,-4.407562640955801081e-01,1.605153324845903784e+00,-1.558768440868783856e+00
4.177000000000000313e+01,4.811500077996155311e-01,3.108375346283099305e-01,1.224255284517438737e-02,-4.517878455235848634e-01,1.642627256953884896e+00,-1.595023328420246189e+00,4.798079920880334304e-01,3.096648571707805719e-01,1.512622520698060115e-02,-4.378917176400786149e-01,1.594721173015551940e+00,-1.548637751923498840e+00
4.178000000000000114e+01,4.783353540997256070e-01,3.088908993714302165e-01,1.213201638195546446e-02,-4.490989626952899827e-01,1.632816017066026193e+00,-1.585495344515976512e+00,4.766262527528821180e-01,3.076113839627029334e-01,1.502591902924486737e-02,-4.349879366995211272e-01,1.584146136399964933e+00,-1.538368307203013208e+00
4.178999999999999915e+01,4.754912425249202546e-01,3.068982665555349265e-01,1.202097062757512443e-02,-4.463592908967132233e-01,1.622883713640123071e+00,-1.575833251599585205e+00,4.734023729003527525e-01,3.055307135475963665e-01,1.492428434726012290e-02,-4.320456966589877323e-01,1.573431038809128157e+00,-1.527962848916323058e+00
4.180000000000000426e+01,4.729030627644735807e-01,3.050351600711815880e-01,1.205295081400293254e-02,-4.434918476100037088e-01,1.613311549709446568e+00,-1.566191828691524401e+00,4.701372021376504784e-01,3.034233942562476471e-01,1.482134794538622104e-02,-4.290657729035586843e-01,1.562578704053025680e+00,-1.517424119272424710e+00
4.181000000000000227e+01,4.704566465585900414e-01,3.034137771287812035e-01,1.218549209676219811e-02,-4.406097723915529119e-01,1.604205947713158942e+00,-1.556571139548838634e+00,4.668315900719804956e-01,3.012899744194436624e-01,1.471713660798302375e-02,-4.260489408183139592e-01,1.551591955941642675e+00,-1.506754860480313596e+00
4.182000000000000028e+01,4.679470765539509025e-01,3.019250373579531743e-01,1.235505329298462046e-02,-4.377234607148612344e-01,1.595179568752171040e+00,-1.546867500418493746e+00,4.634863863105480597e-01,2.991310023679712993e-01,1.461167711941039130e-02,-4.229959757883339222e-01,1.540473618284964541e+00,-1.495957814748986259e+00
4.182999999999999829e+01,4.652900098447142474e-01,3.004667868850675605e-01,1.254725940820444231e-02,-4.347908957229066340e-01,1.585984039497057685e+00,-1.537014948660343938e+00,4.601024404605583151e-01,2.969470264326173892e-01,1.450499626402818217e-02,-4.199076531986986605e-01,1.529226514892975564e+00,-1.485035724287439018e+00
4.184000000000000341e+01,4.625666572383247410e-01,2.990391478242485079e-01,1.275333794485551848e-02,-4.318558621464866909e-01,1.576680532909560783e+00,-1.527029672927337600e+00,4.566806021292165174e-01,2.947385949441689301e-01,1.439712082619625313e-02,-4.167847484344883169e-01,1.517853469575660696e+00,-1.473991331304667307e+00
4.185000000000000142e+01,4.598262941402759818e-01,2.976289321289669609e-01,1.296396838858059584e-02,-4.289056302689662203e-01,1.567302566238815142e+00,-1.516946953148640587e+00,4.532217209237277555e-01,2.925062562334126426e-01,1.428807759027446445e-02,-4.136280368807829788e-01,1.506357306143005115e+00,-1.462827378009667223e+00
4.185999999999999943e+01,4.570463017169004161e-01,2.962254499702780541e-01,1.318315145246387945e-02,-4.259276639030596390e-01,1.557881650664824091e+00,-1.506792125780859415e+00,4.497266464512974515e-01,2.902505586311354691e-01,1.417789334062267807e-02,-4.104382939226629556e-01,1.494740848404993327e+00,-1.451546606611435530e+00
4.186999999999999744e+01,4.541783790857856218e-01,2.947958255319494958e-01,1.341452127866612706e-02,-4.228912364392712897e-01,1.548304294062549102e+00,-1.496502733022083031e+00,4.461962283191305834e-01,2.879720504681243520e-01,1.406659486160075079e-02,-4.072162949452082792e-01,1.483006920171610732e+00,-1.440151759318967439e+00
4.188000000000000256e+01,4.511892466938132729e-01,2.933152940124468255e-01,1.366439060796704498e-02,-4.197726038858738962e-01,1.538462278263235783e+00,-1.486029795529013375e+00,4.426313161344324620e-01,2.856712800751660120e-01,1.395420893756854110e-02,-4.039628153334992033e-01,1.471158345252841615e+00,-1.428645578341259492e+00
4.189000000000000057e+01,4.480955435208350268e-01,2.917841988296136502e-01,1.393773373479844681e-02,-4.165619621811786355e-01,1.528239365168911679e+00,-1.475326373471677499e+00,4.390327595044082876e-01,2.833487957830474469e-01,1.384076235288590750e-02,-4.006786304726157599e-01,1.459197947458671152e+00,-1.417030805887307565e+00
