time,left_tcp_x,left_tcp_y,left_tcp_z,right_tcp_x,right_tcp_y,right_tcp_z
4.799999999999999822e-01,2.820791156662354471e-01,7.006865748558821494e-02,9.653373259591757627e-01,-4.517175892398262449e-01,7.006865827515650069e-02,9.653367207719694143e-01
4.899999999999999911e-01,2.820791055955301219e-01,7.687579776448723312e-02,9.653373386466734818e-01,-4.517175993128115241e-01,7.687579865431096171e-02,9.653367335264871896e-01
5.000000000000000000e-01,2.820790959746037330e-01,8.371881848830681205e-02,9.653373511104209603e-01,-4.517176089359329905e-01,8.371881947600226526e-02,9.653367460556998569e-01
5.100000000000000089e-01,2.820790867835660798e-01,9.059349840577145263e-02,9.653373633554079847e-01,-4.517176181290839532e-01,9.059349948897936489e-02,9.653367583646079719e-01
5.200000000000000178e-01,2.820790780033811118e-01,9.749561626556307870e-02,9.653373753865291951e-01,-4.517176269113021836e-01,9.749561744194856772e-02,9.653367704581190534e-01
5.300000000000000266e-01,2.820790696158333444e-01,1.044209508163204680e-01,9.653373872085795337e-01,-4.517176353008062195e-01,1.044209520835750887e-01,9.653367823410412552e-01
5.400000000000000355e-01,2.820790616034947185e-01,1.113652808066421945e-01,9.653373988262470284e-01,-4.517176433150252302e-01,1.113652821624844386e-01,9.653367940180772599e-01
5.500000000000000444e-01,2.820790539496948468e-01,1.183243849850852264e-01,9.653374102441116822e-01,-4.517176509706328780e-01,1.183243864272615353e-01,9.653368054938218368e-01
5.600000000000000533e-01,2.820790466384883732e-01,1.252940421001686455e-01,9.653374214666429198e-01,-4.517176582835770726e-01,1.252940436264529667e-01,9.653368167727611748e-01
5.700000000000000622e-01,2.820790396546268841e-01,1.322700309003707608e-01,9.653374324981970345e-01,-4.517176652691076710e-01,1.322700325085670592e-01,9.653368278592689977e-01
5.799999999999999600e-01,2.820790329835291543e-01,1.392481301341337296e-01,9.653374433430198520e-01,-4.517176719418086184e-01,1.392481318220744613e-01,9.653368387576071186e-01
5.899999999999999689e-01,2.820790266112538913e-01,1.462241185498606433e-01,9.653374540052445107e-01,-4.517176783156239828e-01,1.462241203154085734e-01,9.653368494719276605e-01
5.999999999999999778e-01,2.820790205244727566e-01,1.531937748959190659e-01,9.653374644888930156e-01,-4.517176844038839345e-01,1.531937767369667691e-01,9.653368600062713911e-01
6.099999999999999867e-01,2.820790147104443868e-01,1.601528779206392306e-01,9.653374747978804571e-01,-4.517176902193322241e-01,1.601528798351101457e-01,9.653368703645703874e-01
6.199999999999999956e-01,2.820790091569899127e-01,1.670972063723174805e-01,9.653374849360110144e-01,-4.517176957741494969e-01,1.670972083581647172e-01,9.653368805506501449e-01
6.300000000000000044e-01,2.820790038524688681e-01,1.740225389992137717e-01,9.653374949069866151e-01,-4.517177010799788839e-01,1.740225410544221918e-01,9.653368905682301326e-01
6.400000000000000133e-01,2.820789987857552084e-01,1.809246545495545033e-01,9.653375047144028276e-01,-4.517177061479477618e-01,1.809246566721394167e-01,9.653369004209265691e-01
6.500000000000000222e-01,2.820789939462168827e-01,1.877993317715319077e-01,9.653375143617570764e-01,-4.517177109886904574e-01,1.877993339595392386e-01,9.653369101122563078e-01
6.600000000000000311e-01,2.820789893236932411e-01,1.946423494133051046e-01,9.653375238524474211e-01,-4.517177156123701742e-01,1.946423516648124186e-01,9.653369196456360601e-01
6.700000000000000400e-01,2.820789849084744949e-01,2.014494862230004346e-01,9.653375331897753320e-01,-4.517177200286978112e-01,2.014494885361158005e-01,9.653369290243888345e-01
6.800000000000000488e-01,2.820789806912831765e-01,2.082165209487121249e-01,9.653375423769505748e-01,-4.517177242469532783e-01,2.082165233215743927e-01,9.653369382517434927e-01
6.900000000000000577e-01,2.820789766632539330e-01,2.149392323385026504e-01,9.653375514170915439e-01,-4.517177282760033163e-01,2.149392347692817840e-01,9.653369473308389681e-01
7.000000000000000666e-01,2.820789728159168175e-01,2.216133991404028170e-01,9.653375603132294813e-01,-4.517177321243193155e-01,2.216134016272994500e-01,9.653369562647259317e-01
7.099999999999999645e-01,2.820789691411786926e-01,2.282348001024132600e-01,9.653375690683111410e-01,-4.517177357999967446e-01,2.282348026436585853e-01,9.653369650563707882e-01
7.199999999999999734e-01,2.820789656313083538e-01,2.347992139725037231e-01,9.653375776851994550e-01,-4.517177393107683070e-01,2.347992165663595476e-01,9.653369737086577862e-01
7.299999999999999822e-01,2.820789622789184325e-01,2.413024194986143345e-01,9.653375861666788627e-01,-4.517177426640225923e-01,2.413024221433724970e-01,9.653369822243905718e-01
7.399999999999999911e-01,2.820789590769518518e-01,2.477401954286556629e-01,9.653375945154567539e-01,-4.517177458668181211e-01,2.477401981226385885e-01,9.653369906062955197e-01
7.500000000000000000e-01,2.820789560186666711e-01,2.541083205105099108e-01,9.653376027341648014e-01,-4.517177489258982215e-01,2.541083232520691682e-01,9.653369988570247306e-01
7.600000000000000089e-01,2.820789530976223758e-01,2.604025734920295543e-01,9.653376108253637344e-01,-4.517177518477050180e-01,2.604025762795469379e-01,9.653370069791584740e-01
7.700000000000000178e-01,2.820789503076659988e-01,2.666187331210396194e-01,9.653376187915436724e-01,-4.517177546383928655e-01,2.666187359529266221e-01,9.653370149752061868e-01
7.800000000000000266e-01,2.820789476429201859e-01,2.727525781453373765e-01,9.653376266351277879e-01,-4.517177573038402283e-01,2.727525810200340795e-01,9.653370228476105819e-01
7.900000000000000355e-01,2.820789450977704838e-01,2.787998873126924515e-01,9.653376343584733066e-01,-4.517177598496629476e-01,2.787998902286681346e-01,9.653370305987484246e-01
8.000000000000000444e-01,2.820789426668530719e-01,2.847564393708476027e-01,9.653376419638760586e-01,-4.517177622812257876e-01,2.847564423266002454e-01,9.653370382309334197e-01
8.100000000000000533e-01,2.820789403450448818e-01,2.906180130675192208e-01,9.653376494535694796e-01,-4.517177646036530936e-01,2.906180160615753350e-01,9.653370457464193199e-01
8.200000000000000622e-01,2.820789381274519947e-01,2.963803871503966625e-01,9.653376568297292737e-01,-4.517177668218398945e-01,2.963803901813107933e-01,9.653370531473993710e-01
8.300000000000000711e-01,2.820789360093994280e-01,3.020393403671447485e-01,9.653376640944739684e-01,-4.517177689404621721e-01,3.020393434334992522e-01,9.653370604360111962e-01
8.399999999999999689e-01,2.820789339864220868e-01,3.075906514654019874e-01,9.653376712498669132e-01,-4.517177709639858540e-01,3.075906545658066427e-01,9.653370676143362417e-01
8.499999999999999778e-01,2.820789320542547163e-01,3.130300991927815746e-01,9.653376782979191661e-01,-4.517177728966776940e-01,3.130301023258736381e-01,9.653370746844038841e-01
8.599999999999999867e-01,2.820789302088226869e-01,3.183534622968727801e-01,9.653376852405902708e-01,-4.517177747426122658e-01,3.183534654613162651e-01,9.653370816481908756e-01
8.699999999999999956e-01,2.820789284462349999e-01,3.235565195252395609e-01,9.653376920797903660e-01,-4.517177765056827332e-01,3.235565227197252369e-01,9.653370885076266728e-01
8.800000000000000044e-01,2.820789267627738517e-01,3.286350496254226705e-01,9.653376988173812956e-01,-4.517177781896066224e-01,3.286350528486672862e-01,9.653370952645892178e-01
8.900000000000000133e-01,2.820789251548890819e-01,3.335848313449386593e-01,9.653377054551792735e-01,-4.517177797979350928e-01,3.335848345956848315e-01,9.653371019209128212e-01
9.000000000000000222e-01,2.820789236191892924e-01,3.384016434312801525e-01,9.653377119949558827e-01,-4.517177813340607084e-01,3.384016467082967550e-01,9.653371084783863854e-01
9.100000000000000311e-01,2.820789221524354073e-01,3.430812646319176262e-01,9.653377184384397403e-01,-4.517177828012233776e-01,3.430812679339984572e-01,9.653371149387544037e-01
9.200000000000000400e-01,2.820789207515331243e-01,3.476194736942984642e-01,9.653377247873168310e-01,-4.517177842025177914e-01,3.476194770202624684e-01,9.653371213037205134e-01
9.300000000000000488e-01,2.820789194135268629e-01,3.520120493658475125e-01,9.653377310432335046e-01,-4.517177855409001963e-01,3.520120527145377820e-01,9.653371275749472735e-01
9.400000000000000577e-01,2.820789181355946584e-01,3.562547703939678567e-01,9.653377372077966978e-01,-4.517177868191937229e-01,3.562547737642522971e-01,9.653371337540578301e-01
9.500000000000000666e-01,2.820789169150399456e-01,3.603434155260402671e-01,9.653377432825759330e-01,-4.517177880400950474e-01,3.603434189168107094e-01,9.653371398426374705e-01
9.599999999999999645e-01,2.820789157492876176e-01,3.642737635094243642e-01,9.653377492691033179e-01,-4.517177892061801092e-01,3.642737669195958428e-01,9.653371458422356222e-01
9.699999999999999734e-01,2.820789146358780308e-01,3.680415930914583411e-01,9.653377551688770986e-01,-4.517177903199089961e-01,3.680415965199697603e-01,9.653371517543642977e-01
9.799999999999999822e-01,2.820789135724618979e-01,3.716426830194595188e-01,9.653377609833598827e-01,-4.517177913836316061e-01,3.716426864652722095e-01,9.653371575805024252e-01
9.899999999999999911e-01,2.820789125567952360e-01,3.750728120407249011e-01,9.653377667139819707e-01,-4.517177923995925326e-01,3.750728155028232313e-01,9.653371633220957371e-01
1.000000000000000000e+00,2.820789115867349817e-01,3.783277589025304533e-01,9.653377723621419104e-01,-4.517177933699352277e-01,3.783277623799209399e-01,9.653371689805562150e-01
1.010000000000000009e+00,2.820789106602338281e-01,3.814033023521327670e-01,9.653377779292046101e-01,-4.517177942967073867e-01,3.814033058438440205e-01,9.653371745572657536e-01
1.020000000000000018e+00,2.820789097753369501e-01,3.842952211367682835e-01,9.653377834165086657e-01,-4.517177951818648340e-01,3.842952246418502860e-01,9.653371800535759384e-01
1.030000000000000027e+00,2.820789089301765640e-01,3.869992940036539042e-01,9.653377888253602546e-01,-4.517177960272749648e-01,3.869992975211783981e-01,9.653371854708079347e-01
1.040000000000000036e+00,2.820789081229689854e-01,3.895112996999877675e-01,9.653377941570394638e-01,-4.517177968347227401e-01,3.895113032290469235e-01,9.653371908102554855e-01
1.050000000000000044e+00,2.820789073520106882e-01,3.918270169729484165e-01,9.653377994127975148e-01,-4.517177976059115196e-01,3.918270205126552774e-01,9.653371960731838008e-01
1.060000000000000053e+00,2.820789066156746960e-01,3.939422245696959091e-01,9.653378045938592056e-01,-4.517177983424691678e-01,3.939422281191839459e-01,9.653372012608322228e-01
1.070000000000000062e+00,2.820789059124064746e-01,3.958527012373717624e-01,9.653378097014249093e-01,-4.517177990459498860e-01,3.958527047957945411e-01,9.653372063744125597e-01
1.080000000000000071e+00,2.820789052407217112e-01,3.975542257230995080e-01,9.653378147366675766e-01,-4.517177997178390969e-01,3.975542292896300234e-01,9.653372114151128613e-01
1.090000000000000080e+00,2.820789045992027066e-01,3.990425767739844143e-01,9.653378197007379535e-01,-4.517178003595544999e-01,3.990425803478152011e-01,9.653372163840961973e-01
1.100000000000000089e+00,2.820789039864953218e-01,4.003135331371143746e-01,9.653378245947621394e-01,-4.517178009724507337e-01,4.003135367174565640e-01,9.653372212825015453e-01
1.110000000000000098e+00,2.820789034013060914e-01,4.013628735595592412e-01,9.653378294198432519e-01,-4.517178015578214301e-01,4.013628771456434485e-01,9.653372261114445685e-01
1.120000000000000107e+00,2.820789028423997258e-01,4.021863767883724350e-01,9.653378341770626481e-01,-4.517178021169017677e-01,4.021863803794469838e-01,9.653372308720190587e-01
1.130000000000000115e+00,2.820789023085963354e-01,4.027798215705895579e-01,9.653378388674800359e-01,-4.517178026508727462e-01,4.027798251659215900e-01,9.653372355652969361e-01
1.140000000000000124e+00,2.820789017987687664e-01,4.031389866532301691e-01,9.653378434921336959e-01,-4.517178031608614641e-01,4.031389902521038682e-01,9.653372401923285828e-01
1.150000000000000133e+00,2.820789013118409350e-01,4.032596507832968413e-01,9.653378480520412586e-01,-4.517178036479435610e-01,4.032596543850143211e-01,9.653372447541432866e-01
1.159999999999999920e+00,2.820789008467778913e-01,4.032596573087451342e-01,9.653378525482018135e-01,-4.517178041131554300e-01,4.032596609126264386e-01,9.653372492517515724e-01
1.169999999999999929e+00,2.820789004026117985e-01,4.032596637469905709e-01,9.653378569815938004e-01,-4.517178045574647971e-01,4.032596673523715092e-01,9.653372536861437592e-01
1.179999999999999938e+00,2.820788999783975237e-01,4.032596700991996630e-01,9.653378613531773400e-01,-4.517178049818167951e-01,4.032596737054328084e-01,9.653372580582901819e-01
1.189999999999999947e+00,2.820788995732393944e-01,4.032596763665231565e-01,9.653378656638942346e-01,-4.517178053871071519e-01,4.032596799729776804e-01,9.653372623691444110e-01
1.199999999999999956e+00,2.820788991862819839e-01,4.032596825500969207e-01,9.653378699146680786e-01,-4.517178057741921271e-01,4.032596861561580370e-01,9.653372666196412544e-01
1.209999999999999964e+00,2.820788988167078903e-01,4.032596886510408374e-01,9.653378741064065904e-01,-4.517178061438885117e-01,4.032596922561089703e-01,9.653372708106977562e-01
1.219999999999999973e+00,2.820788984637369601e-01,4.032596946704598007e-01,9.653378782399985036e-01,-4.517178064969775697e-01,4.032596982739519165e-01,9.653372749432145294e-01
1.229999999999999982e+00,2.820788981266236228e-01,4.032597006094446601e-01,9.653378823163180078e-01,-4.517178068342042052e-01,4.032597042107922136e-01,9.653372790180747565e-01
1.239999999999999991e+00,2.820788978046561146e-01,4.032597064690709998e-01,9.653378863362221951e-01,-4.517178071562810704e-01,4.032597100677204338e-01,9.653372830361465207e-01
1.250000000000000000e+00,2.820788974971539798e-01,4.032597122504002485e-01,9.653378903005528366e-01,-4.517178074638882879e-01,4.032597158458126607e-01,9.653372869982804749e-01
1.260000000000000009e+00,2.820788972034681263e-01,4.032597179544792354e-01,9.653378942101367155e-01,-4.517178077576753381e-01,4.032597215461302120e-01,9.653372909053139495e-01
1.270000000000000018e+00,2.820788969229782173e-01,4.032597235823410786e-01,9.653378980657851827e-01,-4.517178080382627248e-01,4.032597271697202501e-01,9.653372947580676211e-01
1.280000000000000027e+00,2.820788966550916155e-01,4.032597291350052404e-01,9.653379018682960444e-01,-4.517178083062431959e-01,4.032597327176161706e-01,9.653372985573486220e-01
1.290000000000000036e+00,2.820788963992424958e-01,4.032597346134769167e-01,9.653379056184522300e-01,-4.517178085621829653e-01,4.032597381908366030e-01,9.653373023039487633e-01
1.300000000000000044e+00,2.820788961548903462e-01,4.032597400187480918e-01,9.653379093170235681e-01,-4.517178088066221564e-01,4.032597435903873540e-01,9.653373059986467553e-01
1.310000000000000053e+00,2.820788959215190239e-01,4.032597453517979824e-01,9.653379129647650103e-01,-4.517178090400773005e-01,4.032597489172599636e-01,9.653373096422077637e-01
1.320000000000000062e+00,2.820788956986355900e-01,4.032597506135917054e-01,9.653379165624209612e-01,-4.517178092630417252e-01,4.032597541724330381e-01,9.653373132353828545e-01
1.330000000000000071e+00,2.820788954857689768e-01,4.032597558050821096e-01,9.653379201107205043e-01,-4.517178094759861651e-01,4.032597593568719163e-01,9.653373167789112141e-01
1.340000000000000080e+00,2.820788952824692664e-01,4.032597609272091654e-01,9.653379236103817318e-01,-4.517178096793609821e-01,4.032597644715286700e-01,9.653373202735183733e-01
1.350000000000000089e+00,2.820788950883071911e-01,4.032597659809001311e-01,9.653379270621103014e-01,-4.517178098735955549e-01,4.032597695173429919e-01,9.653373237199182055e-01
1.360000000000000098e+00,2.820788949028721904e-01,4.032597709670700525e-01,9.653379304665988814e-01,-4.517178100591004442e-01,4.032597744952415297e-01,9.653373271188119276e-01
1.370000000000000107e+00,2.820788947257725221e-01,4.032597758866215409e-01,9.653379338245300367e-01,-4.517178102362677250e-01,4.032597794061387186e-01,9.653373304708897651e-01
1.380000000000000115e+00,2.820788945566340966e-01,4.032597807404448287e-01,9.653379371365740091e-01,-4.517178104054715426e-01,4.032597842509365593e-01,9.653373337768295093e-01
1.390000000000000124e+00,2.820788943950987004e-01,4.032597855294193234e-01,9.653379404033904931e-01,-4.517178105670697774e-01,4.032597890305248400e-01,9.653373370372984041e-01
1.400000000000000133e+00,2.820788942408257727e-01,4.032597902544109436e-01,9.653379436256270818e-01,-4.517178107214035454e-01,4.032597937457814696e-01,9.653373402529515923e-01
1.409999999999999920e+00,2.820788940934885192e-01,4.032597949162757267e-01,9.653379468039224864e-01,-4.517178108687989191e-01,4.032597983975723110e-01,9.653373434244350015e-01
1.419999999999999929e+00,2.820788939527761330e-01,4.032597995158569426e-01,9.653379499389036500e-01,-4.517178110095682597e-01,4.032598029867520140e-01,9.653373465523825692e-01
1.429999999999999938e+00,2.820788938183904082e-01,4.032598040539875361e-01,9.653379530311876344e-01,-4.517178111440084409e-01,4.032598075141631822e-01,9.653373496374183516e-01
1.439999999999999947e+00,2.820788936900475719e-01,4.032598085314885727e-01,9.653379560813813987e-01,-4.517178112724040129e-01,4.032598119806375947e-01,9.653373526801569682e-01
1.449999999999999956e+00,2.820788935674763964e-01,4.032598129491703487e-01,9.653379590900833529e-01,-4.517178113950264806e-01,4.032598163869954289e-01,9.653373556812024914e-01
1.459999999999999964e+00,2.820788934504174228e-01,4.032598173078325021e-01,9.653379620578804721e-01,-4.517178115121348592e-01,4.032598207340458152e-01,9.653373586411488905e-01
1.469999999999999973e+00,2.820788933386230712e-01,4.032598216082641240e-01,9.653379649853517375e-01,-4.517178116239763952e-01,4.032598250225872261e-01,9.653373615605813640e-01
1.479999999999999982e+00,2.820759965263692215e-01,4.032706801479213898e-01,9.653457437106789385e-01,-4.516966350572571010e-01,4.030572544649180800e-01,9.651560173230231410e-01
1.489999999999999991e+00,2.820743653392652761e-01,4.032836488495747940e-01,9.653549393456480887e-01,-4.516253149802413325e-01,4.026669522192700135e-01,9.648003792623762731e-01
1.500000000000000000e+00,2.820782823935755190e-01,4.032886628049389133e-01,9.653575550979933695e-01,-4.514728370522086975e-01,4.022389961668649816e-01,9.643444015856418305e-01
1.510000000000000009e+00,2.820891762609835651e-01,4.032836499508692940e-01,9.653519130587024932e-01,-4.512029125900014481e-01,4.018679871705137518e-01,9.638266207305018485e-01
1.520000000000000018e+00,2.821064322087682985e-01,4.032702336158997536e-01,9.653391506253037324e-01,-4.507809759198161959e-01,4.016093518411475438e-01,9.632651337984575735e-01
1.530000000000000027e+00,2.821282640835554578e-01,4.032515815425249395e-01,9.653217639996042321e-01,-4.501783019882980019e-01,4.014910083023973675e-01,9.626658151040112799e-01
1.540000000000000036e+00,2.821524075480633664e-01,4.032309403394548353e-01,9.653024554202299656e-01,-4.493740067747039046e-01,4.015226804503448932e-01,9.620284627305658587e-01
1.550000000000000044e+00,2.821766154062076981e-01,4.032109705521451648e-01,9.652835329423536948e-01,-4.483557013368342781e-01,4.017026339479542463e-01,9.613509429240414406e-01
1.560000000000000053e+00,2.821989450772229846e-01,4.031935585837441716e-01,9.652667108350524439e-01,-4.471192888917202013e-01,4.020217650175980095e-01,9.606313011305916971e-01
1.570000000000000062e+00,2.822178937594101988e-01,4.031798307306765916e-01,9.652530931233236355e-01,-4.456682218052224198e-01,4.024667192507871971e-01,9.598690968000054280e-01
1.580000000000000071e+00,2.822323975026551079e-01,4.031702806221743596e-01,9.652432710027710749e-01,-4.440125137217147966e-01,4.030219550719108534e-01,9.590659933481555655e-01
1.590000000000000080e+00,2.822418387850414434e-01,4.031649373028539651e-01,9.652374096826576988e-01,-4.421676544430245270e-01,4.036710723158573044e-01,9.582258630369155927e-01
1.600000000000000089e+00,2.822459952445076636e-01,4.031635212784658862e-01,9.652353729023797069e-01,-4.401535597753502560e-01,4.043976262254257437e-01,9.573545982512289276e-01
1.610000000000000098e+00,2.822449985368124525e-01,4.031653449878051521e-01,9.652366859749769157e-01,-4.379936054839210224e-01,4.051856143454032888e-01,9.564597737934248389e-01
1.620000000000000107e+00,2.822394465903796390e-01,4.031697828575901976e-01,9.652407952946363556e-01,-4.357137948547660233e-01,4.060196983731927944e-01,9.555502202299490655e-01
1.630000000000000115e+00,2.822297214538245780e-01,4.031764974272661894e-01,9.652473598916332387e-01,-4.333420990339565404e-01,4.068853084851086210e-01,9.546356112886715817e-01
1.640000000000000124e+00,2.822162435372864153e-01,4.031851002664496586e-01,9.652560515556743992e-01,-4.309078341518985944e-01,4.077687135490681847e-01,9.537261052539341977e-01
1.650000000000000133e+00,2.821995165010360296e-01,4.031952013835397031e-01,9.652665254722844201e-01,-4.284412083502445179e-01,4.086570043905282668e-01,9.528320209507507021e-01
1.660000000000000142e+00,2.821802131577340611e-01,4.032062642859663981e-01,9.652782853959648302e-01,-4.259728205715900828e-01,4.095384025203254730e-01,9.519637854485660799e-01
1.669999999999999929e+00,2.821588406470768584e-01,4.032180496558621097e-01,9.652910537699649351e-01,-4.235337429041645119e-01,4.104013981358279328e-01,9.511312816773279666e-01
1.679999999999999938e+00,2.821357847925515250e-01,4.032304249487406178e-01,9.653046539219627409e-01,-4.211552512516181235e-01,4.112349434329681808e-01,9.503438367986711821e-01
1.689999999999999947e+00,2.821114139920479769e-01,4.032432542420771870e-01,9.653189062322856673e-01,-4.188685717061428893e-01,4.120286534488561414e-01,9.496103304755888486e-01
1.699999999999999956e+00,2.820860579635302567e-01,4.032564167552615819e-01,9.653335884551813573e-01,-4.167048228507589380e-01,4.127726873445418665e-01,9.489391554251211947e-01
1.709999999999999964e+00,2.820599990124510459e-01,4.032698095534719140e-01,9.653485179204505107e-01,-4.146949900593606686e-01,4.134576344701645367e-01,9.483382343263215830e-01
1.719999999999999973e+00,2.820334672838861745e-01,4.032833500242120062e-01,9.653635925981756127e-01,-4.128700941312223316e-01,4.140743872000965942e-01,9.478151642373223718e-01
1.729999999999999982e+00,2.820066246132795773e-01,4.032969746767981478e-01,9.653787535384354968e-01,-4.112608364052980359e-01,4.146140500710105425e-01,9.473771099989274358e-01
1.739999999999999991e+00,2.819802012084546838e-01,4.033102695469221177e-01,9.653936140648577968e-01,-4.098938459587986860e-01,4.150687176493395580e-01,9.470180015677253094e-01
1.750000000000000000e+00,2.819577386543606901e-01,4.033211914590859037e-01,9.654061190570017992e-01,-4.087612442737955654e-01,4.154423294012976609e-01,9.466963171224486162e-01
1.760000000000000009e+00,2.819435645153107184e-01,4.033273792535306823e-01,9.654136769705631282e-01,-4.078113892937503815e-01,4.157552535144269923e-01,9.463786654804425824e-01
1.770000000000000018e+00,2.819402311246985149e-01,4.033278211464223495e-01,9.654148922393148702e-01,-4.069718428731154414e-01,4.160343626234632719e-01,9.460445003007109666e-01
1.780000000000000027e+00,2.819482934865473189e-01,4.033225558301215541e-01,9.654096543807637598e-01,-4.061666650449491378e-01,4.163058305523446023e-01,9.456812571051791405e-01
1.790000000000000036e+00,2.819667212788596888e-01,4.033121935008359138e-01,9.653986112456489632e-01,-4.053265041984545070e-01,4.165924250570088305e-01,9.452820363070263410e-01
1.800000000000000044e+00,2.819933355636100036e-01,4.032980304389435777e-01,9.653831077114616299e-01,-4.043940937508713196e-01,4.169116488076339833e-01,9.448436898504050108e-01
1.810000000000000053e+00,2.820252504644493174e-01,4.032816724591349322e-01,9.653649304314927404e-01,-4.033265022459756044e-01,4.172753340713442061e-01,9.443657321418539308e-01
1.820000000000000062e+00,2.820593914694768389e-01,4.032647242176436442e-01,9.653458435681422367e-01,-4.020951680159353669e-01,4.176901138160586946e-01,9.438497893824830953e-01
1.830000000000000071e+00,2.820929167660352621e-01,4.032485810287536609e-01,9.653274151283608440e-01,-4.006847340776116262e-01,4.181581958770412832e-01,9.432992307038526869e-01
1.840000000000000080e+00,2.821234728436311512e-01,4.032343250569573323e-01,9.653108989037670895e-01,-3.990912917125359893e-01,4.186782268410370600e-01,9.427188666941965778e-01
1.850000000000000089e+00,2.821493121845635166e-01,4.032226975729379381e-01,9.652971865632374859e-01,-3.973204248001625527e-01,4.192461264985315461e-01,9.421146622002086746e-01
1.860000000000000098e+00,2.821693077907747593e-01,4.032141203217782244e-01,9.652868171225522653e-01,-3.953852956571103916e-01,4.198558320536299737e-01,9.414934468669677869e-01
1.870000000000000107e+00,2.821829073944875366e-01,4.032087449528131140e-01,9.652800161157016889e-01,-3.933049077891138112e-01,4.204999274497008832e-01,9.408626261032171367e-01
1.880000000000000115e+00,2.821900689180107391e-01,4.032065124199850636e-01,9.652767413101602800e-01,-3.911026058715209586e-01,4.211701559296988640e-01,9.402299034674752587e-01
1.890000000000000124e+00,2.821913021694374413e-01,4.032069178307507995e-01,9.652765796353112160e-01,-3.888048146283508144e-01,4.218578402771721580e-01,9.396030366510421672e-01
1.900000000000000133e+00,2.821872411588235430e-01,4.032096679575564169e-01,9.652792315648112131e-01,-3.864401035781368510e-01,4.225541430815481503e-01,9.389895894045436897e-01
1.910000000000000142e+00,2.821783464958617094e-01,4.032145659731239395e-01,9.652844601547552195e-01,-3.840383991252801499e-01,4.232503643856938003e-01,9.383967922711101695e-01
1.919999999999999929e+00,2.821653657899542145e-01,4.032211663783526467e-01,9.652917991906392325e-01,-3.816302089971836398e-01,4.239383936611421655e-01,9.378315997422213002e-01
1.929999999999999938e+00,2.821489427990400145e-01,4.032292839380341998e-01,9.653009734722128865e-01,-3.792466043386448771e-01,4.246099544901001943e-01,9.373000440699876812e-01
1.939999999999999947e+00,2.821296638416635472e-01,4.032387163780441486e-01,9.653117136335719328e-01,-3.769187905810932882e-01,4.252571646422315665e-01,9.368074941209795226e-01
1.949999999999999956e+00,2.821081096414245759e-01,4.032492327779406693e-01,9.653237310976252594e-01,-3.746778193924113487e-01,4.258726618473130943e-01,9.363587285189146625e-01
1.959999999999999964e+00,2.820848157791586708e-01,4.032606063941838737e-01,9.653367203496202587e-01,-3.725545008995933549e-01,4.264495571805256846e-01,9.359579489658180762e-01
1.969999999999999973e+00,2.820602503184732046e-01,4.032726317859536280e-01,9.653503811313662863e-01,-3.705793711580970262e-01,4.269813676886204945e-01,9.356088375115757527e-01
1.979999999999999982e+00,2.820348050556887309e-01,4.032851316122986196e-01,9.653645045549740233e-01,-3.687828197571536015e-01,4.274619179491693233e-01,9.353146977247785987e-01
1.989999999999999991e+00,2.820087801466381050e-01,4.032979616611609974e-01,9.653789404805529495e-01,-3.671949580381787537e-01,4.278852572272064947e-01,9.350784894147791126e-01
2.000000000000000000e+00,2.819829891230455354e-01,4.033106766859142489e-01,9.653932605878998707e-01,-3.658438802211636531e-01,4.282434531751623807e-01,9.348911287306693740e-01
2.010000000000000231e+00,2.819609036890247666e-01,4.033213152299554571e-01,9.654054835072644059e-01,-3.647291609556100322e-01,4.285310603721170231e-01,9.347139669164312714e-01
2.020000000000000018e+00,2.819467765584064423e-01,4.033275288817514403e-01,9.654130363065777098e-01,-3.638045845800194078e-01,4.287589631473247564e-01,9.345207067957754798e-01
2.030000000000000249e+00,2.819431510556220655e-01,4.033281947444206095e-01,9.654144709716039330e-01,-3.629998897985460271e-01,4.289471711064782311e-01,9.342995412921335507e-01
2.040000000000000036e+00,2.819506439102404949e-01,4.033232949741720752e-01,9.654096319121950875e-01,-3.622393029912671647e-01,4.291173783831948030e-01,9.340469094240356762e-01
2.049999999999999822e+00,2.819682889941884096e-01,4.033133651942099052e-01,9.653990988362571857e-01,-3.614525064084257999e-01,4.292895415907883594e-01,9.337640255172756643e-01
2.060000000000000053e+00,2.819940176374107765e-01,4.032995864314112278e-01,9.653840753692610743e-01,-3.605806747072669571e-01,4.294799171167597018e-01,9.334546272626740304e-01
2.069999999999999840e+00,2.820250413922590904e-01,4.032834930589526690e-01,9.653662646243299505e-01,-3.595791886335901189e-01,4.297000930978991939e-01,9.331234990440295807e-01
2.080000000000000071e+00,2.820583623719548072e-01,4.032666605252411274e-01,9.653474248320738083e-01,-3.584179197537530892e-01,4.299571289111294159e-01,9.327758610805558792e-01
2.089999999999999858e+00,2.820911878074307544e-01,4.032504910090629058e-01,9.653291231881596657e-01,-3.570801912923824428e-01,4.302540912634326142e-01,9.324170869894259361e-01
2.100000000000000089e+00,2.821211883397177211e-01,4.032360956447976208e-01,9.653126269312599650e-01,-3.555610588304072284e-01,4.305907619161227773e-01,9.320525725711127363e-01
2.109999999999999876e+00,2.821466217873152549e-01,4.032242541137747160e-01,9.652988528888338804e-01,-3.538653351939816671e-01,4.309643798491932243e-01,9.316876574839939584e-01
